"tmrca","model","id"
88,"simulation",2
74,"simulation",2
67,"simulation",2
79,"simulation",2
97,"simulation",2
87,"simulation",2
68,"simulation",2
75,"simulation",2
70,"simulation",2
76,"simulation",2
77,"simulation",2
86,"simulation",2
89,"simulation",2
80,"simulation",2
62,"simulation",2
81,"simulation",2
66,"simulation",2
104,"simulation",2
109,"simulation",2
70,"simulation",2
72,"simulation",2
81,"simulation",2
68,"simulation",2
69,"simulation",2
80,"simulation",2
89,"simulation",2
90,"simulation",2
80,"simulation",2
71,"simulation",2
55,"simulation",2
67,"simulation",2
76,"simulation",2
89,"simulation",2
81,"simulation",2
71,"simulation",2
100,"simulation",2
52,"simulation",2
78,"simulation",2
111,"simulation",2
89,"simulation",2
100,"simulation",2
62,"simulation",2
80,"simulation",2
125,"simulation",2
93,"simulation",2
32,"simulation",2
114,"simulation",2
129,"simulation",2
61,"simulation",2
69,"simulation",2
84,"simulation",2
84,"simulation",2
76,"simulation",2
82,"simulation",2
62,"simulation",2
74,"simulation",2
70,"simulation",2
55,"simulation",2
98,"simulation",2
74,"simulation",2
78,"simulation",2
88,"simulation",2
69,"simulation",2
77,"simulation",2
84,"simulation",2
86,"simulation",2
48,"simulation",2
91,"simulation",2
74,"simulation",2
81,"simulation",2
150,"simulation",2
85,"simulation",2
90,"simulation",2
71,"simulation",2
86,"simulation",2
70,"simulation",2
68,"simulation",2
78,"simulation",2
99,"simulation",2
93,"simulation",2
93,"simulation",2
67,"simulation",2
57,"simulation",2
76,"simulation",2
61,"simulation",2
75,"simulation",2
95,"simulation",2
78,"simulation",2
85,"simulation",2
75,"simulation",2
86,"simulation",2
72,"simulation",2
98,"simulation",2
108,"simulation",2
82,"simulation",2
84,"simulation",2
83,"simulation",2
94,"simulation",2
77,"simulation",2
82,"simulation",2
89,"simulation",2
73,"simulation",2
99,"simulation",2
81,"simulation",2
64,"simulation",2
66,"simulation",2
91,"simulation",2
71,"simulation",2
74,"simulation",2
71,"simulation",2
80,"simulation",2
72,"simulation",2
108,"simulation",2
85,"simulation",2
79,"simulation",2
73,"simulation",2
83,"simulation",2
62,"simulation",2
74,"simulation",2
110,"simulation",2
87,"simulation",2
74,"simulation",2
65,"simulation",2
77,"simulation",2
79,"simulation",2
70,"simulation",2
71,"simulation",2
75,"simulation",2
118,"simulation",2
80,"simulation",2
75,"simulation",2
59,"simulation",2
71,"simulation",2
111,"simulation",2
77,"simulation",2
72,"simulation",2
103,"simulation",2
77,"simulation",2
79,"simulation",2
73,"simulation",2
76,"simulation",2
66,"simulation",2
96,"simulation",2
66,"simulation",2
84,"simulation",2
71,"simulation",2
73,"simulation",2
71,"simulation",2
73,"simulation",2
78,"simulation",2
92,"simulation",2
86,"simulation",2
71,"simulation",2
76,"simulation",2
72,"simulation",2
84,"simulation",2
72,"simulation",2
66,"simulation",2
74,"simulation",2
94,"simulation",2
61,"simulation",2
77,"simulation",2
82,"simulation",2
72,"simulation",2
65,"simulation",2
77,"simulation",2
80,"simulation",2
94,"simulation",2
91,"simulation",2
73,"simulation",2
75,"simulation",2
77,"simulation",2
65,"simulation",2
78,"simulation",2
85,"simulation",2
49,"simulation",2
87,"simulation",2
88,"simulation",2
80,"simulation",2
77,"simulation",2
86,"simulation",2
69,"simulation",2
80,"simulation",2
82,"simulation",2
99,"simulation",2
61,"simulation",2
93,"simulation",2
72,"simulation",2
75,"simulation",2
74,"simulation",2
83,"simulation",2
119,"simulation",2
85,"simulation",2
79,"simulation",2
121,"simulation",2
83,"simulation",2
57,"simulation",2
61,"simulation",2
80,"simulation",2
78,"simulation",2
64,"simulation",2
64,"simulation",2
74,"simulation",2
65,"simulation",2
84,"simulation",2
93,"simulation",2
83,"simulation",2
83,"simulation",2
99,"simulation",2
79,"simulation",2
63,"simulation",2
71,"simulation",2
93,"simulation",2
54,"simulation",2
82,"simulation",2
87,"simulation",2
103,"simulation",2
67,"simulation",2
71,"simulation",2
103,"simulation",2
84,"simulation",2
84,"simulation",2
72,"simulation",2
100,"simulation",2
92,"simulation",2
75,"simulation",2
82,"simulation",2
71,"simulation",2
86,"simulation",2
107,"simulation",2
88,"simulation",2
64,"simulation",2
92,"simulation",2
84,"simulation",2
87,"simulation",2
56,"simulation",2
81,"simulation",2
82,"simulation",2
81,"simulation",2
63,"simulation",2
69,"simulation",2
87,"simulation",2
55,"simulation",2
70,"simulation",2
69,"simulation",2
105,"simulation",2
78,"simulation",2
76,"simulation",2
64,"simulation",2
67,"simulation",2
93,"simulation",2
101,"simulation",2
61,"simulation",2
76,"simulation",2
80,"simulation",2
99,"simulation",2
116,"simulation",2
82,"simulation",2
68,"simulation",2
66,"simulation",2
87,"simulation",2
83,"simulation",2
110,"simulation",2
85,"simulation",2
70,"simulation",2
110,"simulation",2
131,"simulation",2
80,"simulation",2
74,"simulation",2
75,"simulation",2
66,"simulation",2
90,"simulation",2
77,"simulation",2
77,"simulation",2
76,"simulation",2
78,"simulation",2
71,"simulation",2
102,"simulation",2
81,"simulation",2
68,"simulation",2
64,"simulation",2
72,"simulation",2
70,"simulation",2
135,"simulation",2
80,"simulation",2
65,"simulation",2
108,"simulation",2
54,"simulation",2
79,"simulation",2
81,"simulation",2
93,"simulation",2
76,"simulation",2
58,"simulation",2
66,"simulation",2
75,"simulation",2
66,"simulation",2
98,"simulation",2
80,"simulation",2
97,"simulation",2
71,"simulation",2
54,"simulation",2
70,"simulation",2
78,"simulation",2
75,"simulation",2
106,"simulation",2
80,"simulation",2
80,"simulation",2
98,"simulation",2
103,"simulation",2
71,"simulation",2
79,"simulation",2
76,"simulation",2
95,"simulation",2
78,"simulation",2
63,"simulation",2
93,"simulation",2
73,"simulation",2
71,"simulation",2
74,"simulation",2
87,"simulation",2
67,"simulation",2
80,"simulation",2
70,"simulation",2
77,"simulation",2
115,"simulation",2
77,"simulation",2
66,"simulation",2
95,"simulation",2
62,"simulation",2
91,"simulation",2
87,"simulation",2
72,"simulation",2
84,"simulation",2
81,"simulation",2
76,"simulation",2
84,"simulation",2
86,"simulation",2
75,"simulation",2
78,"simulation",2
93,"simulation",2
90,"simulation",2
69,"simulation",2
69,"simulation",2
79,"simulation",2
75,"simulation",2
83,"simulation",2
75,"simulation",2
78,"simulation",2
86,"simulation",2
86,"simulation",2
76,"simulation",2
56,"simulation",2
81,"simulation",2
54,"simulation",2
114,"simulation",2
70,"simulation",2
73,"simulation",2
80,"simulation",2
77,"simulation",2
97,"simulation",2
97,"simulation",2
65,"simulation",2
80,"simulation",2
62,"simulation",2
99,"simulation",2
101,"simulation",2
80,"simulation",2
69,"simulation",2
95,"simulation",2
81,"simulation",2
77,"simulation",2
76,"simulation",2
78,"simulation",2
59,"simulation",2
118,"simulation",2
76,"simulation",2
92,"simulation",2
89,"simulation",2
127,"simulation",2
89,"simulation",2
74,"simulation",2
76,"simulation",2
82,"simulation",2
74,"simulation",2
79,"simulation",2
101,"simulation",2
85,"simulation",2
95,"simulation",2
73,"simulation",2
73,"simulation",2
110,"simulation",2
56,"simulation",2
99,"simulation",2
62,"simulation",2
72,"simulation",2
60,"simulation",2
104,"simulation",2
86,"simulation",2
74,"simulation",2
113,"simulation",2
68,"simulation",2
88,"simulation",2
72,"simulation",2
100,"simulation",2
80,"simulation",2
48,"simulation",2
78,"simulation",2
105,"simulation",2
80,"simulation",2
114,"simulation",2
87,"simulation",2
92,"simulation",2
97,"simulation",2
71,"simulation",2
84,"simulation",2
80,"simulation",2
77,"simulation",2
83,"simulation",2
97,"simulation",2
76,"simulation",2
76,"simulation",2
69,"simulation",2
73,"simulation",2
79,"simulation",2
77,"simulation",2
66,"simulation",2
63,"simulation",2
101,"simulation",2
92,"simulation",2
76,"simulation",2
66,"simulation",2
76,"simulation",2
102,"simulation",2
79,"simulation",2
83,"simulation",2
69,"simulation",2
95,"simulation",2
88,"simulation",2
79,"simulation",2
91,"simulation",2
83,"simulation",2
82,"simulation",2
76,"simulation",2
91,"simulation",2
89,"simulation",2
68,"simulation",2
67,"simulation",2
93,"simulation",2
93,"simulation",2
124,"simulation",2
78,"simulation",2
98,"simulation",2
68,"simulation",2
87,"simulation",2
93,"simulation",2
86,"simulation",2
91,"simulation",2
79,"simulation",2
67,"simulation",2
116,"simulation",2
70,"simulation",2
136,"simulation",2
80,"simulation",2
101,"simulation",2
66,"simulation",2
64,"simulation",2
54,"simulation",2
92,"simulation",2
96,"simulation",2
117,"simulation",2
73,"simulation",2
75,"simulation",2
69,"simulation",2
80,"simulation",2
101,"simulation",2
74,"simulation",2
104,"simulation",2
116,"simulation",2
94,"simulation",2
73,"simulation",2
55,"simulation",2
87,"simulation",2
77,"simulation",2
80,"simulation",2
81,"simulation",2
74,"simulation",2
61,"simulation",2
80,"simulation",2
93,"simulation",2
106,"simulation",2
91,"simulation",2
76,"simulation",2
74,"simulation",2
102,"simulation",2
102,"simulation",2
77,"simulation",2
65,"simulation",2
70,"simulation",2
81,"simulation",2
128,"simulation",2
83,"simulation",2
74,"simulation",2
80,"simulation",2
67,"simulation",2
74,"simulation",2
74,"simulation",2
73,"simulation",2
94,"simulation",2
65,"simulation",2
68,"simulation",2
73,"simulation",2
72,"simulation",2
82,"simulation",2
76,"simulation",2
77,"simulation",2
72,"simulation",2
111,"simulation",2
79,"simulation",2
68,"simulation",2
86,"simulation",2
88,"simulation",2
99,"simulation",2
93,"simulation",2
74,"simulation",2
71,"simulation",2
69,"simulation",2
101,"simulation",2
78,"simulation",2
62,"simulation",2
100,"simulation",2
66,"simulation",2
143,"simulation",2
85,"simulation",2
73,"simulation",2
75,"simulation",2
75,"simulation",2
76,"simulation",2
197,"simulation",2
74,"simulation",2
81,"simulation",2
81,"simulation",2
71,"simulation",2
73,"simulation",2
64,"simulation",2
78,"simulation",2
78,"simulation",2
79,"simulation",2
78,"simulation",2
80,"simulation",2
76,"simulation",2
65,"simulation",2
78,"simulation",2
70,"simulation",2
60,"simulation",2
113,"simulation",2
104,"simulation",2
82,"simulation",2
152,"simulation",2
80,"simulation",2
104,"simulation",2
80,"simulation",2
82,"simulation",2
79,"simulation",2
100,"simulation",2
73,"simulation",2
58,"simulation",2
76,"simulation",2
84,"simulation",2
88,"simulation",2
82,"simulation",2
68,"simulation",2
84,"simulation",2
69,"simulation",2
92,"simulation",2
86,"simulation",2
90,"simulation",2
68,"simulation",2
67,"simulation",2
84,"simulation",2
66,"simulation",2
60,"simulation",2
67,"simulation",2
79,"simulation",2
77,"simulation",2
76,"simulation",2
74,"simulation",2
95,"simulation",2
72,"simulation",2
85,"simulation",2
75,"simulation",2
93,"simulation",2
79,"simulation",2
92,"simulation",2
71,"simulation",2
66,"simulation",2
69,"simulation",2
78,"simulation",2
68,"simulation",2
77,"simulation",2
73,"simulation",2
69,"simulation",2
92,"simulation",2
99,"simulation",2
75,"simulation",2
70,"simulation",2
77,"simulation",2
111,"simulation",2
93,"simulation",2
72,"simulation",2
74,"simulation",2
75,"simulation",2
73,"simulation",2
84,"simulation",2
72,"simulation",2
184,"simulation",2
78,"simulation",2
122,"simulation",2
84,"simulation",2
86,"simulation",2
95,"simulation",2
56,"simulation",2
74,"simulation",2
81,"simulation",2
59,"simulation",2
90,"simulation",2
76,"simulation",2
70,"simulation",2
77,"simulation",2
80,"simulation",2
68,"simulation",2
122,"simulation",2
77,"simulation",2
86,"simulation",2
158,"simulation",2
100,"simulation",2
77,"simulation",2
83,"simulation",2
74,"simulation",2
164,"simulation",2
76,"simulation",2
114,"simulation",2
85,"simulation",2
76,"simulation",2
120,"simulation",2
104,"simulation",2
60,"simulation",2
135,"simulation",2
91,"simulation",2
90,"simulation",2
66,"simulation",2
85,"simulation",2
119,"simulation",2
98,"simulation",2
84,"simulation",2
97,"simulation",2
74,"simulation",2
98,"simulation",2
79,"simulation",2
83,"simulation",2
66,"simulation",2
89,"simulation",2
78,"simulation",2
58,"simulation",2
57,"simulation",2
71,"simulation",2
73,"simulation",2
88,"simulation",2
96,"simulation",2
83,"simulation",2
76,"simulation",2
87,"simulation",2
70,"simulation",2
80,"simulation",2
81,"simulation",2
104,"simulation",2
85,"simulation",2
65,"simulation",2
81,"simulation",2
90,"simulation",3
64,"simulation",3
75,"simulation",3
141,"simulation",3
96,"simulation",3
82,"simulation",3
95,"simulation",3
101,"simulation",3
81,"simulation",3
76,"simulation",3
73,"simulation",3
71,"simulation",3
78,"simulation",3
73,"simulation",3
66,"simulation",3
86,"simulation",3
90,"simulation",3
84,"simulation",3
68,"simulation",3
64,"simulation",3
72,"simulation",3
60,"simulation",3
73,"simulation",3
96,"simulation",3
86,"simulation",3
83,"simulation",3
83,"simulation",3
71,"simulation",3
75,"simulation",3
71,"simulation",3
92,"simulation",3
76,"simulation",3
91,"simulation",3
88,"simulation",3
95,"simulation",3
76,"simulation",3
75,"simulation",3
74,"simulation",3
81,"simulation",3
82,"simulation",3
88,"simulation",3
90,"simulation",3
64,"simulation",3
97,"simulation",3
88,"simulation",3
87,"simulation",3
64,"simulation",3
79,"simulation",3
72,"simulation",3
103,"simulation",3
69,"simulation",3
66,"simulation",3
75,"simulation",3
89,"simulation",3
90,"simulation",3
73,"simulation",3
62,"simulation",3
65,"simulation",3
75,"simulation",3
104,"simulation",3
80,"simulation",3
80,"simulation",3
87,"simulation",3
74,"simulation",3
69,"simulation",3
71,"simulation",3
63,"simulation",3
129,"simulation",3
104,"simulation",3
72,"simulation",3
101,"simulation",3
112,"simulation",3
83,"simulation",3
88,"simulation",3
77,"simulation",3
70,"simulation",3
66,"simulation",3
66,"simulation",3
77,"simulation",3
72,"simulation",3
79,"simulation",3
66,"simulation",3
74,"simulation",3
76,"simulation",3
82,"simulation",3
79,"simulation",3
71,"simulation",3
120,"simulation",3
93,"simulation",3
93,"simulation",3
93,"simulation",3
69,"simulation",3
103,"simulation",3
65,"simulation",3
100,"simulation",3
45,"simulation",3
80,"simulation",3
80,"simulation",3
80,"simulation",3
100,"simulation",3
96,"simulation",3
74,"simulation",3
103,"simulation",3
90,"simulation",3
74,"simulation",3
86,"simulation",3
70,"simulation",3
82,"simulation",3
59,"simulation",3
92,"simulation",3
64,"simulation",3
131,"simulation",3
86,"simulation",3
69,"simulation",3
78,"simulation",3
96,"simulation",3
86,"simulation",3
128,"simulation",3
79,"simulation",3
104,"simulation",3
83,"simulation",3
77,"simulation",3
80,"simulation",3
61,"simulation",3
74,"simulation",3
104,"simulation",3
69,"simulation",3
72,"simulation",3
102,"simulation",3
100,"simulation",3
69,"simulation",3
77,"simulation",3
110,"simulation",3
74,"simulation",3
96,"simulation",3
71,"simulation",3
72,"simulation",3
73,"simulation",3
88,"simulation",3
69,"simulation",3
72,"simulation",3
102,"simulation",3
80,"simulation",3
100,"simulation",3
83,"simulation",3
76,"simulation",3
66,"simulation",3
84,"simulation",3
70,"simulation",3
67,"simulation",3
82,"simulation",3
92,"simulation",3
86,"simulation",3
71,"simulation",3
72,"simulation",3
89,"simulation",3
63,"simulation",3
85,"simulation",3
69,"simulation",3
85,"simulation",3
72,"simulation",3
68,"simulation",3
80,"simulation",3
96,"simulation",3
79,"simulation",3
76,"simulation",3
75,"simulation",3
76,"simulation",3
94,"simulation",3
78,"simulation",3
91,"simulation",3
78,"simulation",3
108,"simulation",3
82,"simulation",3
111,"simulation",3
84,"simulation",3
84,"simulation",3
111,"simulation",3
79,"simulation",3
71,"simulation",3
71,"simulation",3
82,"simulation",3
69,"simulation",3
71,"simulation",3
112,"simulation",3
72,"simulation",3
84,"simulation",3
85,"simulation",3
72,"simulation",3
79,"simulation",3
84,"simulation",3
80,"simulation",3
82,"simulation",3
120,"simulation",3
71,"simulation",3
110,"simulation",3
86,"simulation",3
72,"simulation",3
93,"simulation",3
72,"simulation",3
78,"simulation",3
97,"simulation",3
72,"simulation",3
88,"simulation",3
89,"simulation",3
78,"simulation",3
68,"simulation",3
76,"simulation",3
101,"simulation",3
112,"simulation",3
82,"simulation",3
107,"simulation",3
70,"simulation",3
76,"simulation",3
63,"simulation",3
87,"simulation",3
127,"simulation",3
76,"simulation",3
78,"simulation",3
60,"simulation",3
63,"simulation",3
91,"simulation",3
100,"simulation",3
80,"simulation",3
70,"simulation",3
88,"simulation",3
79,"simulation",3
70,"simulation",3
73,"simulation",3
74,"simulation",3
76,"simulation",3
67,"simulation",3
82,"simulation",3
89,"simulation",3
81,"simulation",3
70,"simulation",3
82,"simulation",3
83,"simulation",3
77,"simulation",3
95,"simulation",3
105,"simulation",3
75,"simulation",3
121,"simulation",3
75,"simulation",3
75,"simulation",3
81,"simulation",3
88,"simulation",3
107,"simulation",3
101,"simulation",3
91,"simulation",3
51,"simulation",3
64,"simulation",3
79,"simulation",3
79,"simulation",3
70,"simulation",3
117,"simulation",3
85,"simulation",3
90,"simulation",3
79,"simulation",3
72,"simulation",3
90,"simulation",3
77,"simulation",3
81,"simulation",3
84,"simulation",3
82,"simulation",3
95,"simulation",3
107,"simulation",3
90,"simulation",3
62,"simulation",3
72,"simulation",3
74,"simulation",3
84,"simulation",3
73,"simulation",3
94,"simulation",3
78,"simulation",3
73,"simulation",3
58,"simulation",3
69,"simulation",3
54,"simulation",3
69,"simulation",3
100,"simulation",3
106,"simulation",3
89,"simulation",3
68,"simulation",3
113,"simulation",3
77,"simulation",3
72,"simulation",3
90,"simulation",3
72,"simulation",3
60,"simulation",3
73,"simulation",3
94,"simulation",3
54,"simulation",3
85,"simulation",3
65,"simulation",3
67,"simulation",3
59,"simulation",3
75,"simulation",3
76,"simulation",3
84,"simulation",3
78,"simulation",3
81,"simulation",3
63,"simulation",3
78,"simulation",3
63,"simulation",3
77,"simulation",3
71,"simulation",3
79,"simulation",3
75,"simulation",3
84,"simulation",3
130,"simulation",3
83,"simulation",3
64,"simulation",3
101,"simulation",3
91,"simulation",3
74,"simulation",3
67,"simulation",3
88,"simulation",3
78,"simulation",3
73,"simulation",3
83,"simulation",3
77,"simulation",3
72,"simulation",3
84,"simulation",3
93,"simulation",3
71,"simulation",3
75,"simulation",3
75,"simulation",3
77,"simulation",3
76,"simulation",3
68,"simulation",3
65,"simulation",3
80,"simulation",3
74,"simulation",3
75,"simulation",3
112,"simulation",3
68,"simulation",3
75,"simulation",3
83,"simulation",3
74,"simulation",3
86,"simulation",3
75,"simulation",3
94,"simulation",3
71,"simulation",3
81,"simulation",3
77,"simulation",3
84,"simulation",3
72,"simulation",3
72,"simulation",3
70,"simulation",3
63,"simulation",3
74,"simulation",3
69,"simulation",3
110,"simulation",3
79,"simulation",3
93,"simulation",3
87,"simulation",3
69,"simulation",3
76,"simulation",3
80,"simulation",3
104,"simulation",3
75,"simulation",3
77,"simulation",3
88,"simulation",3
75,"simulation",3
85,"simulation",3
91,"simulation",3
77,"simulation",3
60,"simulation",3
74,"simulation",3
64,"simulation",3
62,"simulation",3
97,"simulation",3
99,"simulation",3
88,"simulation",3
126,"simulation",3
82,"simulation",3
69,"simulation",3
66,"simulation",3
78,"simulation",3
104,"simulation",3
91,"simulation",3
72,"simulation",3
96,"simulation",3
91,"simulation",3
114,"simulation",3
90,"simulation",3
79,"simulation",3
80,"simulation",3
135,"simulation",3
94,"simulation",3
73,"simulation",3
119,"simulation",3
72,"simulation",3
91,"simulation",3
77,"simulation",3
79,"simulation",3
82,"simulation",3
165,"simulation",3
79,"simulation",3
66,"simulation",3
97,"simulation",3
110,"simulation",3
114,"simulation",3
75,"simulation",3
82,"simulation",3
66,"simulation",3
79,"simulation",3
71,"simulation",3
73,"simulation",3
84,"simulation",3
88,"simulation",3
66,"simulation",3
123,"simulation",3
79,"simulation",3
99,"simulation",3
78,"simulation",3
86,"simulation",3
80,"simulation",3
89,"simulation",3
80,"simulation",3
91,"simulation",3
87,"simulation",3
71,"simulation",3
73,"simulation",3
81,"simulation",3
68,"simulation",3
109,"simulation",3
93,"simulation",3
83,"simulation",3
50,"simulation",3
85,"simulation",3
81,"simulation",3
80,"simulation",3
53,"simulation",3
67,"simulation",3
82,"simulation",3
115,"simulation",3
91,"simulation",3
69,"simulation",3
86,"simulation",3
75,"simulation",3
88,"simulation",3
115,"simulation",3
94,"simulation",3
83,"simulation",3
98,"simulation",3
89,"simulation",3
90,"simulation",3
75,"simulation",3
73,"simulation",3
