"location","date","daily_average","total_air_travels","non_air_num","estimate"
"Estonia",2020-04-26,0.000185733829831571,3900,0,0.724361936343127
"Ethiopia",2020-04-26,0.00173049568282098,3900,0,6.74893316300182
"Falkland Islands",2020-04-26,0.00430358873999982,3900,0,16.7839960859993
"Faroe Islands",2020-04-26,0,3900,0,0
"Fiji",2020-04-26,2.26504670526306e-05,3900,0,0.0883368215052593
"Finland",2020-04-26,0.00237376894711569,3900,0,9.25769889375119
"France",2020-04-26,0.0356608953276617,3900,6425.74,6564.81749177788
"French Polynesia",2020-04-26,0,3900,0,0
"Gabon",2020-04-26,2.71805604631568e-05,3900,0,0.106004185806312
"Gambia",2020-04-26,0,3900,0,0
"Georgia",2020-04-26,9.06018682105225e-06,3900,0,0.0353347286021038
"Germany",2020-04-26,0.0514482708633452,3900,0,200.648256367046
"Ghana",2020-04-26,0.000181203736421045,3900,0,0.706694572042076
"Gibraltar",2020-04-26,0.0038324590253051,3900,0,14.9465901986899
"Greece",2020-04-26,0.00275882688701041,3900,0,10.7594248593406
"Greenland",2020-04-26,0,3900,0,0
"Grenada",2020-04-26,1.35902802315784e-05,3900,0,0.0530020929031558
"Guadeloupe",2020-04-26,0,3900,0,0
"Guam",2020-04-26,0,3900,0,0
"Guatemala",2020-04-26,0,3900,0,0
"Guernsey",2020-04-26,0.00579398947206291,3900,0,22.5965589410453
"Guinea",2020-04-26,4.53009341052612e-06,3900,0,0.0176673643010519
"Guinea-Bissau",2020-04-26,0,3900,0,0
"Guyana",2020-04-26,4.98310275157874e-05,3900,0,0.194341007311571
"Haiti",2020-04-26,0,3900,0,0
"Honduras",2020-04-26,0,3900,0,0
"Hong Kong (SAR)",2020-04-26,0.00608844554374711,3900,0,23.7449376206137
"Hungary",2020-04-26,0.0284353963378725,3900,0,110.898045717703
"Iceland",2020-04-26,0.00367390575593669,3900,0,14.3282324481531
"India",2020-04-26,0.0048381397624419,3900,0,18.8687450735234
"Indonesia",2020-04-26,0.00151758129252625,3900,0,5.91856704085238
"Iran",2020-04-26,0.0010917525119368,3900,0,4.25783479655352
"Iraq",2020-04-26,7.2481494568418e-05,3900,0,0.28267782881683
"Ireland",2020-04-26,0.117592164750437,3900,500,958.609442526704
"Isle of Man",2020-04-26,0.0104645157783153,3900,0,40.8116115354297
"Israel",2020-04-26,0.00210649343589465,3900,0,8.21532439998913
"Italy",2020-04-26,0.0474436682884401,3900,0,185.030306324916
"Jamaica",2020-04-26,0,3900,0,0
"Japan",2020-04-26,0.00762414720991547,3900,0,29.7341741186703
"Jersey",2020-04-26,0.00350176220633669,3900,0,13.6568726047131
"Jordan",2020-04-26,0,3900,0,0
"Kazakhstan",2020-04-26,0.000543611209263135,3900,0,2.12008371612623
"Kenya",2020-04-26,0.000561731582905239,3900,0,2.19075317333043
"Korea (South)",2020-04-26,0.00515524630117873,3900,0,20.105460574597
"Kuwait",2020-04-26,0.000203854203473676,3900,0,0.795031393547336
"Kyrgyzstan",2020-04-26,0,3900,0,0
"Laos",2020-04-26,0,3900,0,0
"Latvia",2020-04-26,9.96620550315748e-05,3900,0,0.388682014623142
"Lebanon",2020-04-26,0,3900,0,0
"Lesotho",2020-04-26,0,3900,0,0
"Liberia",2020-04-26,0,3900,0,0
"Lithuania",2020-04-26,0.00232846801301043,3900,0,9.08102525074068
"Luxembourg",2020-04-26,0.00121859512743153,3900,0,4.75252099698297
"Macao (SAR)",2020-04-26,0,3900,0,0
"Macedonia",2020-04-26,0.00217897493046307,3900,0,8.49800222880597
"Madagascar",2020-04-26,3.6240747284209e-05,3900,0,0.141338914408415
"Malawi",2020-04-26,0.000104192148442101,3900,0,0.406349378924194
"Malaysia",2020-04-26,0.00646444329682078,3900,0,25.211328857601
"Maldives",2020-04-26,0.000733875132505232,3900,0,2.8621130167704
"Mali",2020-04-26,2.26504670526306e-05,3900,0,0.0883368215052593
"Malta",2020-04-26,0.00461616518532612,3900,0,18.0030442227719
"Martinique",2020-04-26,0,3900,0,0
"Mauritania",2020-04-26,4.53009341052612e-06,3900,0,0.0176673643010519
"Mauritius",2020-04-26,5.88912143368396e-05,3900,0,0.229675735913674
"Mayotte",2020-04-26,0,3900,0,0
"Mexico",2020-04-26,0.00183921792467361,3900,0,7.17294990622708
"Moldova",2020-04-26,6.34213077473657e-05,3900,0,0.247343100214726
"Mongolia",2020-04-26,0,3900,0,0
"Montenegro",2020-04-26,0.000634213077473657,3900,0,2.47343100214726
"Morocco",2020-04-26,7.70115879789441e-05,3900,0,0.300345193117882
"Mozambique",2020-04-26,8.15416813894702e-05,3900,0,0.318012557418934
"Myanmar",2020-04-26,0,3900,0,0
"Namibia",2020-04-26,9.06018682105225e-06,3900,0,0.0353347286021038
"Nepal",2020-04-26,2.71805604631568e-05,3900,0,0.106004185806312
"Netherlands",2020-04-26,0.072128147282397,3900,384,665.299774401348
"New Caledonia",2020-04-26,9.06018682105225e-06,3900,0,0.0353347286021038
"New Zealand",2020-04-26,0.00358783398113669,3900,0,13.9925525264331
"Nicaragua",2020-04-26,0,3900,0,0
"Niger",2020-04-26,0,3900,0,0
"Nigeria",2020-04-26,0.000335226912378933,3900,0,1.30738495827784
"North Mariana Isl",2020-04-26,0,3900,0,0
"Norway",2020-04-26,0.0130602593025468,3900,0,50.9350112799325
"Oman",2020-04-26,6.34213077473657e-05,3900,0,0.247343100214726
"Pakistan",2020-04-26,0.0443133737417666,3900,0,172.82215759289
"Palau",2020-04-26,0,3900,0,0
"Panama",2020-04-26,0.000104192148442101,3900,0,0.406349378924194
"Papua New Guinea",2020-04-26,1.81203736421045e-05,3900,0,0.0706694572042075
"Paraguay",2020-04-26,2.71805604631568e-05,3900,0,0.106004185806312
"Peru",2020-04-26,0.000493780181747348,3900,0,1.92574270881466
"Philippines",2020-04-26,0.00548141302673661,3900,0,21.3775108042728
"Poland",2020-04-26,0.00917796924972593,3900,0,35.7940800739311
"Portugal",2020-04-26,0.0289019959591567,3900,0,112.717784240711
"Puerto Rico",2020-04-26,6.79514011578919e-05,3900,0,0.265010464515778
"Qatar",2020-04-26,0.0296086905311988,3900,0,115.473893071675
"Reunion",2020-04-26,0,3900,0,0
"Romania",2020-04-26,0.0528480697271978,3900,0,206.107471936071
"Russia",2020-04-26,0.0047158272403577,3900,0,18.391726237395
"Rwanda",2020-04-26,0,3900,0,0
"Samoa",2020-04-26,0,3900,0,0
"Sao Tome-Principe",2020-04-26,0,3900,0,0
"Saudi Arabia",2020-04-26,0.00114158353945258,3900,0,4.45217580386506
"Senegal",2020-04-26,1.81203736421045e-05,3900,0,0.0706694572042075
"Serbia",2020-04-26,0.00168519474871572,3900,0,6.57225951999131
"Seychelles",2020-04-26,5.43611209263135e-05,3900,0,0.212008371612623
"Sierra Leone",2020-04-26,0,3900,0,0
"Singapore",2020-04-26,0.00845768439745228,3900,0,32.9849691500639
"Slovakia",2020-04-26,0.00245078053509463,3900,0,9.55804408686906
"Slovenia",2020-04-26,0.00286754912886304,3900,0,11.1834416025659
"Solomon Islands",2020-04-26,0,3900,0,0
"Somalia",2020-04-26,0.00019932411006315,3900,0,0.777364029246285
"South Africa",2020-04-26,0.00209290315566307,3900,0,8.16232230708597
"South Sudan",2020-04-26,0,3900,0,0
"Spain",2020-04-26,0.0409882851784404,3900,0,159.854312195918
"Sri Lanka",2020-04-26,0.00180750727079992,3900,0,7.04927835611969
"St Barthelemy",2020-04-26,9.06018682105225e-06,3900,0,0.0353347286021038
"St Helena",2020-04-26,0,3900,0,0
"St Kitts-Nevis",2020-04-26,9.06018682105225e-06,3900,0,0.0353347286021038
"St Lucia",2020-04-26,0,3900,0,0
"St Maarten (Dutch Part)",2020-04-26,0,3900,0,0
"St Vincent-Grenad",2020-04-26,1.35902802315784e-05,3900,0,0.0530020929031558
"Sudan",2020-04-26,0,3900,0,0
"Suriname",2020-04-26,0,3900,0,0
"Svalbard",2020-04-26,0,3900,0,0
"Swaziland",2020-04-26,0,3900,0,0
"Sweden",2020-04-26,0.00316200520054724,3900,0,12.3318202821342
"Switzerland",2020-04-26,0.0227320087340201,3900,0,88.6548340626784
"Taiwan",2020-04-26,8.15416813894702e-05,3900,0,0.318012557418934
"Tajikistan",2020-04-26,0,3900,0,0
"Tanzania",2020-04-26,0.00014043289572631,3900,0,0.547688293332609
"Thailand",2020-04-26,0.0102697217616627,3900,0,40.0519148704845
"Togo",2020-04-26,4.53009341052612e-06,3900,0,0.0176673643010519
"Tonga",2020-04-26,0,3900,0,0
"Trinidad-Tobago",2020-04-26,4.53009341052612e-06,3900,0,0.0176673643010519
"Tunisia",2020-04-26,3.6240747284209e-05,3900,0,0.141338914408415
"Turkey",2020-04-26,0.00974423092604169,3900,0,38.0025006115626
"Turkmenistan",2020-04-26,0.00122765531425258,3900,0,4.78785572558506
"Turks-Caicos",2020-04-26,0,3900,0,0
"Uganda",2020-04-26,1.35902802315784e-05,3900,0,0.0530020929031558
"Ukraine",2020-04-26,0.00167613456189467,3900,0,6.53692479138921
"United Arab Emirates",2020-04-26,0.0179663504661466,3900,0,70.0687668179717
"United States",2020-04-26,0.0555162947459977,3900,0,216.513549509391
"Uruguay",2020-04-26,5.88912143368396e-05,3900,0,0.229675735913674
"Uzbekistan",2020-04-26,0,3900,0,0
"Vanuatu",2020-04-26,0,3900,0,0
"Venezuela",2020-04-26,0,3900,0,0
"Viet Nam",2020-04-26,0.00141338914408415,3900,0,5.51221766192818
"Virgin Islands (GB)",2020-04-26,3.17106538736829e-05,3900,0,0.123671550107363
"Virgin Islands (US)",2020-04-26,4.53009341052612e-06,3900,0,0.0176673643010519
"Zambia",2020-04-26,8.15416813894702e-05,3900,0,0.318012557418934
"Zimbabwe",2020-04-26,0.000267275511221041,3900,0,1.04237449376206
"French Guiana",2020-04-26,0,3900,0,0
"Syria",2020-04-26,0,3900,0,0
"Timor-leste",2020-04-26,0,3900,0,0
"Afghanistan",2020-04-27,0,3300,0,0
"Albania",2020-04-27,0.00256856296376831,3300,0,8.47625778043542
"Algeria",2020-04-27,3.17106538736829e-05,3300,0,0.104645157783154
"Angola",2020-04-27,3.6240747284209e-05,3300,0,0.11959446603789
"Antigua-Barbuda",2020-04-27,0.00205666240837886,3300,0,6.78698594765024
"Argentina",2020-04-27,0.000330696818968407,3300,0,1.09129950259574
"Armenia",2020-04-27,0.000181203736421045,3300,0,0.597972330189449
"Aruba",2020-04-27,4.53009341052612e-06,3300,0,0.0149493082547362
"Australia",2020-04-27,0.0169063086080835,3300,0,55.7908184066755
"Austria",2020-04-27,0.0227184184537885,3300,0,74.9707808975021
"Azerbaijan",2020-04-27,0.00193434988629466,3300,0,6.38335462477238
"Bahamas",2020-04-27,1.35902802315784e-05,3300,0,0.0448479247642087
"Bahrain",2020-04-27,0.00240094950757885,3300,0,7.92313337501021
"Bangladesh",2020-04-27,0.001300136808821,3300,0,4.2904514691093
"Barbados",2020-04-27,0.000235564857347359,3300,0,0.777364029246285
"Belarus",2020-04-27,0.00405443360242088,3300,0,13.3796308879889
"Belgium",2020-04-27,0.00195700035334729,3300,1035.528,1041.98610116605
"Belize",2020-04-27,0,3300,0,0
"Benin",2020-04-27,0,3300,0,0
"Bermuda",2020-04-27,0,3300,0,0
"Bolivia",2020-04-27,0,3300,0,0
"Bonaire, Saint Eustatius and Saba",2020-04-27,0,3300,0,0
"Bosnia-Herzegovina",2020-04-27,0.000403178313536825,3300,0,1.33048843467152
"Botswana",2020-04-27,0,3300,0,0
"Brazil",2020-04-27,0.00408161416288404,3300,0,13.4693267375173
"Brunei Darussalam",2020-04-27,4.53009341052612e-06,3300,0,0.0149493082547362
"Bulgaria",2020-04-27,0.0791724425357651,3300,0,261.269060368025
"Burkina Faso",2020-04-27,0,3300,0,0
"Burundi",2020-04-27,0,3300,0,0
"Cambodia",2020-04-27,0.000108722241852627,3300,0,0.358783398113669
"Cameroon",2020-04-27,1.81203736421045e-05,3300,0,0.0597972330189449
"Canada",2020-04-27,0.00809074683119966,3300,0,26.6994645429589
"Cape Verde",2020-04-27,0,3300,0,0
"Cayman Islands",2020-04-27,0,3300,0,0
"Central African Rep",2020-04-27,0,3300,0,0
"Chad",2020-04-27,9.06018682105225e-06,3300,0,0.0298986165094724
"Chile",2020-04-27,0.00108269232511574,3300,0,3.57288467288194
"China",2020-04-27,0.0141701321881257,3300,0,46.7614362208148
"Colombia",2020-04-27,4.98310275157874e-05,3300,0,0.164442390802098
"Comoros",2020-04-27,0,3300,0,0
"Congo (Brazzaville)",2020-04-27,4.53009341052612e-06,3300,0,0.0149493082547362
"Congo (Kinshasa)",2020-04-27,4.07708406947351e-05,3300,0,0.134543774292626
"Cook Islands",2020-04-27,0,3300,0,0
"Costa Rica",2020-04-27,3.17106538736829e-05,3300,0,0.104645157783154
"Cote D'Ivoire",2020-04-27,4.98310275157874e-05,3300,0,0.164442390802098
"Croatia",2020-04-27,0.00385057939894721,3300,0,12.7069120165258
"Cuba",2020-04-27,8.60717747999964e-05,3300,0,0.284036856839988
"Curacao",2020-04-27,7.70115879789441e-05,3300,0,0.254138240330516
"Cyprus",2020-04-27,0.00351082239315775,3300,0,11.5857138974206
"Czech Republic",2020-04-27,0.00192981979288413,3300,0,6.36840531651763
"Denmark",2020-04-27,0.00284942875522093,3300,0,9.40311489222907
"Djibouti",2020-04-27,0,3300,0,0
"Dominica",2020-04-27,2.26504670526306e-05,3300,0,0.074746541273681
"Dominican Rep",2020-04-27,2.71805604631568e-05,3300,0,0.0896958495284174
"Ecuador",2020-04-27,2.26504670526306e-05,3300,0,0.074746541273681
"Egypt",2020-04-27,0.00249608146919989,3300,0,8.23706884835964
"El Salvador",2020-04-27,0,3300,0,0
"Equatorial Guinea",2020-04-27,0,3300,0,0
"Eritrea",2020-04-27,0,3300,0,0
"Estonia",2020-04-27,0.000185733829831571,3300,0,0.612921638444184
"Ethiopia",2020-04-27,0.00173049568282098,3300,0,5.71063575330923
"Falkland Islands",2020-04-27,0.00430358873999982,3300,0,14.2018428419994
"Faroe Islands",2020-04-27,0,3300,0,0
"Fiji",2020-04-27,2.26504670526306e-05,3300,0,0.074746541273681
"Finland",2020-04-27,0.00237376894711569,3300,0,7.83343752548178
"France",2020-04-27,0.0356608953276617,3300,6425.74,6543.42095458128
"French Polynesia",2020-04-27,0,3300,0,0
"Gabon",2020-04-27,2.71805604631568e-05,3300,0,0.0896958495284174
"Gambia",2020-04-27,0,3300,0,0
"Georgia",2020-04-27,9.06018682105225e-06,3300,0,0.0298986165094724
"Germany",2020-04-27,0.0514482708633452,3300,0,169.779293849039
"Ghana",2020-04-27,0.000181203736421045,3300,0,0.597972330189449
"Gibraltar",2020-04-27,0.0038324590253051,3300,0,12.6471147835068
"Greece",2020-04-27,0.00275882688701041,3300,0,9.10412872713435
"Greenland",2020-04-27,0,3300,0,0
"Grenada",2020-04-27,1.35902802315784e-05,3300,0,0.0448479247642087
"Guadeloupe",2020-04-27,0,3300,0,0
"Guam",2020-04-27,0,3300,0,0
"Guatemala",2020-04-27,0,3300,0,0
"Guernsey",2020-04-27,0.00579398947206291,3300,0,19.1201652578076
"Guinea",2020-04-27,4.53009341052612e-06,3300,0,0.0149493082547362
"Guinea-Bissau",2020-04-27,0,3300,0,0
"Guyana",2020-04-27,4.98310275157874e-05,3300,0,0.164442390802098
"Haiti",2020-04-27,0,3300,0,0
"Honduras",2020-04-27,0,3300,0,0
"Hong Kong (SAR)",2020-04-27,0.00608844554374711,3300,0,20.0918702943655
"Hungary",2020-04-27,0.0284353963378725,3300,0,93.8368079149792
"Iceland",2020-04-27,0.00367390575593669,3300,0,12.1238889945911
"India",2020-04-27,0.0048381397624419,3300,0,15.9658612160583
"Indonesia",2020-04-27,0.00151758129252625,3300,0,5.00801826533663
"Iran",2020-04-27,0.0010917525119368,3300,0,3.60278328939144
"Iraq",2020-04-27,7.2481494568418e-05,3300,0,0.239188932075779
"Ireland",2020-04-27,0.117592164750437,3300,500,888.054143676442
"Isle of Man",2020-04-27,0.0104645157783153,3300,0,34.5329020684405
"Israel",2020-04-27,0.00210649343589465,3300,0,6.95142833845234
"Italy",2020-04-27,0.0474436682884401,3300,0,156.564105351852
"Jamaica",2020-04-27,0,3300,0,0
"Japan",2020-04-27,0.00762414720991547,3300,0,25.159685792721
"Jersey",2020-04-27,0.00350176220633669,3300,0,11.5558152809111
"Jordan",2020-04-27,0,3300,0,0
"Kazakhstan",2020-04-27,0.000543611209263135,3300,0,1.79391699056835
"Kenya",2020-04-27,0.000561731582905239,3300,0,1.85371422358729
"Korea (South)",2020-04-27,0.00515524630117873,3300,0,17.0123127938898
"Kuwait",2020-04-27,0.000203854203473676,3300,0,0.672718871463131
"Kyrgyzstan",2020-04-27,0,3300,0,0
"Laos",2020-04-27,0,3300,0,0
"Latvia",2020-04-27,9.96620550315748e-05,3300,0,0.328884781604197
"Lebanon",2020-04-27,0,3300,0,0
"Lesotho",2020-04-27,0,3300,0,0
"Liberia",2020-04-27,0,3300,0,0
"Lithuania",2020-04-27,0.00232846801301043,3300,0,7.68394444293442
"Luxembourg",2020-04-27,0.00121859512743153,3300,0,4.02136392052405
"Macao (SAR)",2020-04-27,0,3300,0,0
"Macedonia",2020-04-27,0.00217897493046307,3300,0,7.19061727052813
"Madagascar",2020-04-27,3.6240747284209e-05,3300,0,0.11959446603789
"Malawi",2020-04-27,0.000104192148442101,3300,0,0.343834089858933
"Malaysia",2020-04-27,0.00646444329682078,3300,0,21.3326628795086
"Maldives",2020-04-27,0.000733875132505232,3300,0,2.42178793726727
"Mali",2020-04-27,2.26504670526306e-05,3300,0,0.074746541273681
"Malta",2020-04-27,0.00461616518532612,3300,0,15.2333451115762
"Martinique",2020-04-27,0,3300,0,0
"Mauritania",2020-04-27,4.53009341052612e-06,3300,0,0.0149493082547362
"Mauritius",2020-04-27,5.88912143368396e-05,3300,0,0.194341007311571
"Mayotte",2020-04-27,0,3300,0,0
"Mexico",2020-04-27,0.00183921792467361,3300,0,6.06941915142291
"Moldova",2020-04-27,6.34213077473657e-05,3300,0,0.209290315566307
"Mongolia",2020-04-27,0,3300,0,0
"Montenegro",2020-04-27,0.000634213077473657,3300,0,2.09290315566307
"Morocco",2020-04-27,7.70115879789441e-05,3300,0,0.254138240330516
"Mozambique",2020-04-27,8.15416813894702e-05,3300,0,0.269087548585252
"Myanmar",2020-04-27,0,3300,0,0
"Namibia",2020-04-27,9.06018682105225e-06,3300,0,0.0298986165094724
"Nepal",2020-04-27,2.71805604631568e-05,3300,0,0.0896958495284174
"Netherlands",2020-04-27,0.072128147282397,3300,384,622.02288603191
"New Caledonia",2020-04-27,9.06018682105225e-06,3300,0,0.0298986165094724
"New Zealand",2020-04-27,0.00358783398113669,3300,0,11.8398521377511
"Nicaragua",2020-04-27,0,3300,0,0
"Niger",2020-04-27,0,3300,0,0
"Nigeria",2020-04-27,0.000335226912378933,3300,0,1.10624881085048
"North Mariana Isl",2020-04-27,0,3300,0,0
"Norway",2020-04-27,0.0130602593025468,3300,0,43.0988556984044
"Oman",2020-04-27,6.34213077473657e-05,3300,0,0.209290315566307
"Pakistan",2020-04-27,0.0443133737417666,3300,0,146.23413334783
"Palau",2020-04-27,0,3300,0,0
"Panama",2020-04-27,0.000104192148442101,3300,0,0.343834089858933
"Papua New Guinea",2020-04-27,1.81203736421045e-05,3300,0,0.0597972330189449
"Paraguay",2020-04-27,2.71805604631568e-05,3300,0,0.0896958495284174
"Peru",2020-04-27,0.000493780181747348,3300,0,1.62947459976625
"Philippines",2020-04-27,0.00548141302673661,3300,0,18.0886629882308
"Poland",2020-04-27,0.00917796924972593,3300,0,30.2872985240956
"Portugal",2020-04-27,0.0289019959591567,3300,0,95.3765866652171
"Puerto Rico",2020-04-27,6.79514011578919e-05,3300,0,0.224239623821043
"Qatar",2020-04-27,0.0296086905311988,3300,0,97.708678752956
"Reunion",2020-04-27,0,3300,0,0
"Romania",2020-04-27,0.0528480697271978,3300,0,174.398630099753
"Russia",2020-04-27,0.0047158272403577,3300,0,15.5622298931804
"Rwanda",2020-04-27,0,3300,0,0
"Samoa",2020-04-27,0,3300,0,0
"Sao Tome-Principe",2020-04-27,0,3300,0,0
"Saudi Arabia",2020-04-27,0.00114158353945258,3300,0,3.76722568019351
"Senegal",2020-04-27,1.81203736421045e-05,3300,0,0.0597972330189449
"Serbia",2020-04-27,0.00168519474871572,3300,0,5.56114267076188
"Seychelles",2020-04-27,5.43611209263135e-05,3300,0,0.179391699056835
"Sierra Leone",2020-04-27,0,3300,0,0
"Singapore",2020-04-27,0.00845768439745228,3300,0,27.9103585115925
"Slovakia",2020-04-27,0.00245078053509463,3300,0,8.08757576581228
"Slovenia",2020-04-27,0.00286754912886304,3300,0,9.46291212524803
"Solomon Islands",2020-04-27,0,3300,0,0
"Somalia",2020-04-27,0.00019932411006315,3300,0,0.657769563208395
"South Africa",2020-04-27,0.00209290315566307,3300,0,6.90658041368813
"South Sudan",2020-04-27,0,3300,0,0
"Spain",2020-04-27,0.0409882851784404,3300,0,135.261341088853
"Sri Lanka",2020-04-27,0.00180750727079992,3300,0,5.96477399363974
"St Barthelemy",2020-04-27,9.06018682105225e-06,3300,0,0.0298986165094724
"St Helena",2020-04-27,0,3300,0,0
"St Kitts-Nevis",2020-04-27,9.06018682105225e-06,3300,0,0.0298986165094724
"St Lucia",2020-04-27,0,3300,0,0
"St Maarten (Dutch Part)",2020-04-27,0,3300,0,0
"St Vincent-Grenad",2020-04-27,1.35902802315784e-05,3300,0,0.0448479247642087
"Sudan",2020-04-27,0,3300,0,0
"Suriname",2020-04-27,0,3300,0,0
"Svalbard",2020-04-27,0,3300,0,0
"Swaziland",2020-04-27,0,3300,0,0
"Sweden",2020-04-27,0.00316200520054724,3300,0,10.4346171618059
"Switzerland",2020-04-27,0.0227320087340201,3300,0,75.0156288222663
"Taiwan",2020-04-27,8.15416813894702e-05,3300,0,0.269087548585252
"Tajikistan",2020-04-27,0,3300,0,0
"Tanzania",2020-04-27,0.00014043289572631,3300,0,0.463428555896823
"Thailand",2020-04-27,0.0102697217616627,3300,0,33.8900818134869
"Togo",2020-04-27,4.53009341052612e-06,3300,0,0.0149493082547362
"Tonga",2020-04-27,0,3300,0,0
"Trinidad-Tobago",2020-04-27,4.53009341052612e-06,3300,0,0.0149493082547362
"Tunisia",2020-04-27,3.6240747284209e-05,3300,0,0.11959446603789
"Turkey",2020-04-27,0.00974423092604169,3300,0,32.1559620559376
"Turkmenistan",2020-04-27,0.00122765531425258,3300,0,4.05126253703351
"Turks-Caicos",2020-04-27,0,3300,0,0
"Uganda",2020-04-27,1.35902802315784e-05,3300,0,0.0448479247642087
"Ukraine",2020-04-27,0.00167613456189467,3300,0,5.53124405425241
"United Arab Emirates",2020-04-27,0.0179663504661466,3300,0,59.2889565382838
"United States",2020-04-27,0.0555162947459977,3300,0,183.203772661792
"Uruguay",2020-04-27,5.88912143368396e-05,3300,0,0.194341007311571
"Uzbekistan",2020-04-27,0,3300,0,0
"Vanuatu",2020-04-27,0,3300,0,0
"Venezuela",2020-04-27,0,3300,0,0
"Viet Nam",2020-04-27,0.00141338914408415,3300,0,4.6641841754777
"Virgin Islands (GB)",2020-04-27,3.17106538736829e-05,3300,0,0.104645157783154
"Virgin Islands (US)",2020-04-27,4.53009341052612e-06,3300,0,0.0149493082547362
"Zambia",2020-04-27,8.15416813894702e-05,3300,0,0.269087548585252
"Zimbabwe",2020-04-27,0.000267275511221041,3300,0,0.882009187029435
