sequence_name,country,adm1,lineage,sample_date,decimal_date,taxon_label,cluster
England/NORW-E711B/2020,UK,UK-ENG,B.1,2020-04-18,2020.29508196721,England/NORW-E711B/2020,B.1.pruned_DTA_MCC_42
England/NORW-E7139/2020,UK,UK-ENG,B.1.p11,2020-04-18,2020.29508196721,England/NORW-E7139/2020,B.1.pruned_DTA_MCC_17
England/NORW-E7166/2020,UK,UK-ENG,B.1,2020-04-19,2020.29781420765,England/NORW-E7166/2020,B.1.pruned_DTA_MCC_42
England/NORW-E7175/2020,UK,UK-ENG,B.1.p11,2020-04-18,2020.29508196721,England/NORW-E7175/2020,B.1.pruned_DTA_MCC_17
England/NORW-E71EE/2020,UK,UK-ENG,B.1.5.5,2020-04-22,2020.30601092896,England/NORW-E71EE/2020,B.1.pruned_DTA_MCC_319
England/NORW-E7236/2020,UK,UK-ENG,B.1.5.5,2020-04-21,2020.30327868852,England/NORW-E7236/2020,B.1.pruned_DTA_MCC_319
England/NORW-E7254/2020,UK,UK-ENG,B.1.p11,2020-04-20,2020.30054644809,England/NORW-E7254/2020,B.1.pruned_DTA_MCC_17
England/NORW-E72AF/2020,UK,UK-ENG,B.1,2020-04-21,2020.30327868852,England/NORW-E72AF/2020,B.1.pruned_DTA_MCC_554
England/NORW-E72CD/2020,UK,UK-ENG,B.1.p11,2020-04-20,2020.30054644809,England/NORW-E72CD/2020,B.1.pruned_DTA_MCC_62
England/NORW-E7324/2020,UK,UK-ENG,B.1,2020-04-08,2020.26775956284,England/NORW-E7324/2020,B.1.pruned_DTA_MCC_1
England/NORW-E73F7/2020,UK,UK-ENG,B.1.5.5,2020-05-03,2020.33606557377,England/NORW-E73F7/2020,B.1.pruned_DTA_MCC_319
England/NORW-E748B/2020,UK,UK-ENG,B.1,2020-05-04,2020.33879781421,England/NORW-E748B/2020,B.1.pruned_DTA_MCC_42
England/NORW-E74A9/2020,UK,UK-ENG,B.1.5.5,2020-05-04,2020.33879781421,England/NORW-E74A9/2020,B.1.pruned_DTA_MCC_319
England/NORW-E74B8/2020,UK,UK-ENG,B.1.5.5,2020-05-04,2020.33879781421,England/NORW-E74B8/2020,B.1.pruned_DTA_MCC_319
England/NORW-E7500/2020,UK,UK-ENG,B.1.5.5,2020-05-04,2020.33879781421,England/NORW-E7500/2020,B.1.pruned_DTA_MCC_319
England/NORW-E751F/2020,UK,UK-ENG,B.1.5.5,2020-05-04,2020.33879781421,England/NORW-E751F/2020,B.1.pruned_DTA_MCC_319
England/NORW-E752E/2020,UK,UK-ENG,B.1.5.5,2020-05-04,2020.33879781421,England/NORW-E752E/2020,B.1.pruned_DTA_MCC_319
England/NORW-E753D/2020,UK,UK-ENG,B.1.5.5,2020-05-04,2020.33879781421,England/NORW-E753D/2020,B.1.pruned_DTA_MCC_319
England/NORW-E754C/2020,UK,UK-ENG,B.1.5.5,2020-05-04,2020.33879781421,England/NORW-E754C/2020,B.1.pruned_DTA_MCC_319
England/NORW-E755B/2020,UK,UK-ENG,B.1.5.5,2020-05-04,2020.33879781421,England/NORW-E755B/2020,B.1.pruned_DTA_MCC_319
England/NORW-E756A/2020,UK,UK-ENG,B.1.5.5,2020-05-04,2020.33879781421,England/NORW-E756A/2020,B.1.pruned_DTA_MCC_319
England/NORW-E7588/2020,UK,UK-ENG,B.1.5.5,2020-05-04,2020.33879781421,England/NORW-E7588/2020,B.1.pruned_DTA_MCC_319
England/NORW-E75A6/2020,UK,UK-ENG,B.1.p11,2020-05-04,2020.33879781421,England/NORW-E75A6/2020,B.1.pruned_DTA_MCC_17
England/NORW-E75B5/2020,UK,UK-ENG,B.1.5.5,2020-05-04,2020.33879781421,England/NORW-E75B5/2020,B.1.pruned_DTA_MCC_319
England/NORW-E75C4/2020,UK,UK-ENG,B.1.5.5,2020-05-04,2020.33879781421,England/NORW-E75C4/2020,B.1.pruned_DTA_MCC_319
England/NORW-E75D3/2020,UK,UK-ENG,B.1.5.5,2020-05-04,2020.33879781421,England/NORW-E75D3/2020,B.1.pruned_DTA_MCC_319
England/NORW-E75E2/2020,UK,UK-ENG,B.1.5.5,2020-05-04,2020.33879781421,England/NORW-E75E2/2020,B.1.pruned_DTA_MCC_319
England/NORW-E760D/2020,UK,UK-ENG,B.1,2020-05-04,2020.33879781421,England/NORW-E760D/2020,B.1.pruned_DTA_MCC_42
England/NORW-E7658/2020,UK,UK-ENG,B.1.p11,2020-05-03,2020.33606557377,England/NORW-E7658/2020,B.1.pruned_DTA_MCC_17
England/NORW-E7667/2020,UK,UK-ENG,B.1.p11,2020-05-04,2020.33879781421,England/NORW-E7667/2020,B.1.pruned_DTA_MCC_17
England/NORW-E7676/2020,UK,UK-ENG,B.1.p11,2020-05-04,2020.33879781421,England/NORW-E7676/2020,B.1.pruned_DTA_MCC_17
England/NORW-E7685/2020,UK,UK-ENG,B.1.p11,2020-05-04,2020.33879781421,England/NORW-E7685/2020,B.1.pruned_DTA_MCC_17
England/NORW-E76B2/2020,UK,UK-ENG,B.1.p11,2020-05-04,2020.33879781421,England/NORW-E76B2/2020,B.1.pruned_DTA_MCC_17
England/NORW-E76D0/2020,UK,UK-ENG,B.1.p11,2020-05-04,2020.33879781421,England/NORW-E76D0/2020,B.1.pruned_DTA_MCC_17
England/NORW-E76FE/2020,UK,UK-ENG,B.1.p11,2020-05-04,2020.33879781421,England/NORW-E76FE/2020,B.1.pruned_DTA_MCC_17
England/NORW-E7719/2020,UK,UK-ENG,B.1.p11,2020-05-04,2020.33879781421,England/NORW-E7719/2020,B.1.pruned_DTA_MCC_17
England/NORW-E7746/2020,UK,UK-ENG,B.1.p11,2020-05-04,2020.33879781421,England/NORW-E7746/2020,B.1.pruned_DTA_MCC_17
England/NORW-E7755/2020,UK,UK-ENG,B.1.p11,2020-05-04,2020.33879781421,England/NORW-E7755/2020,B.1.pruned_DTA_MCC_17
England/NORW-E7782/2020,UK,UK-ENG,B.1.p11,2020-05-04,2020.33879781421,England/NORW-E7782/2020,B.1.pruned_DTA_MCC_17
England/NORW-E7791/2020,UK,UK-ENG,B.1.p11,2020-05-04,2020.33879781421,England/NORW-E7791/2020,B.1.pruned_DTA_MCC_17
England/NORW-E77A0/2020,UK,UK-ENG,B.1,2020-05-05,2020.34153005464,England/NORW-E77A0/2020,B.1.pruned_DTA_MCC_128
England/NORW-E77CE/2020,UK,UK-ENG,B.1.p11,2020-05-06,2020.34426229508,England/NORW-E77CE/2020,B.1.pruned_DTA_MCC_17
England/NORW-E77EC/2020,UK,UK-ENG,B.1.p11,2020-05-04,2020.33879781421,England/NORW-E77EC/2020,B.1.pruned_DTA_MCC_17
England/NORW-E7816/2020,UK,UK-ENG,B.1.5.5,2020-05-06,2020.34426229508,England/NORW-E7816/2020,B.1.pruned_DTA_MCC_319
England/NORW-E7825/2020,UK,UK-ENG,B.1.5.5,2020-05-06,2020.34426229508,England/NORW-E7825/2020,B.1.pruned_DTA_MCC_319
England/NORW-E7834/2020,UK,UK-ENG,B.1.5.5,2020-05-06,2020.34426229508,England/NORW-E7834/2020,B.1.pruned_DTA_MCC_319
England/NORW-E788F/2020,UK,UK-ENG,B.1.5.5,2020-05-06,2020.34426229508,England/NORW-E788F/2020,B.1.pruned_DTA_MCC_319
England/NORW-E78BC/2020,UK,UK-ENG,B.1.p11,2020-05-05,2020.34153005464,England/NORW-E78BC/2020,B.1.pruned_DTA_MCC_17
England/NORW-E7922/2020,UK,UK-ENG,B.1,2020-05-05,2020.34153005464,England/NORW-E7922/2020,B.1.pruned_DTA_MCC_42
England/NORW-E7931/2020,UK,UK-ENG,B.1,2020-05-05,2020.34153005464,England/NORW-E7931/2020,B.1.pruned_DTA_MCC_42
England/NORW-E7940/2020,UK,UK-ENG,B.1,2020-05-05,2020.34153005464,England/NORW-E7940/2020,B.1.pruned_DTA_MCC_42
England/NORW-E79D7/2020,UK,UK-ENG,B.1,2020-05-04,2020.33879781421,England/NORW-E79D7/2020,B.1.pruned_DTA_MCC_42
England/NORW-E7DEA/2020,UK,UK-ENG,B.1,2020-05-06,2020.34426229508,England/NORW-E7DEA/2020,B.1.pruned_DTA_MCC_42
England/NORW-E7EAB/2020,UK,UK-ENG,B.1.5.5,2020-05-06,2020.34426229508,England/NORW-E7EAB/2020,B.1.pruned_DTA_MCC_319
England/NORW-E7F5D/2020,UK,UK-ENG,B.1.5.5,2020-05-06,2020.34426229508,England/NORW-E7F5D/2020,B.1.pruned_DTA_MCC_319
England/NORW-E8068/2020,UK,UK-ENG,B.1.p11,2020-04-08,2020.26775956284,England/NORW-E8068/2020,B.1.pruned_DTA_MCC_17
England/NORW-E80B3/2020,UK,UK-ENG,B.1,2020-04-15,2020.2868852459,England/NORW-E80B3/2020,B.1.pruned_DTA_MCC_42
England/NORW-E80C2/2020,UK,UK-ENG,B.1.p11,2020-04-08,2020.26775956284,England/NORW-E80C2/2020,B.1.pruned_DTA_MCC_17
England/NORW-E80E0/2020,UK,UK-ENG,B.1.5.5,2020-04-08,2020.26775956284,England/NORW-E80E0/2020,B.1.pruned_DTA_MCC_319
England/NORW-E80FF/2020,UK,UK-ENG,B.1,2020-04-15,2020.2868852459,England/NORW-E80FF/2020,B.1.pruned_DTA_MCC_42
England/NORW-E8129/2020,UK,UK-ENG,B.1.p11,2020-04-08,2020.26775956284,England/NORW-E8129/2020,B.1.pruned_DTA_MCC_17
England/NORW-E81A1/2020,UK,UK-ENG,B.1.p73,2020-04-08,2020.26775956284,England/NORW-E81A1/2020,B.1.pruned_DTA_MCC_290
England/NORW-E81B0/2020,UK,UK-ENG,B.1.p11,2020-04-08,2020.26775956284,England/NORW-E81B0/2020,B.1.pruned_DTA_MCC_17
England/NORW-E81CF/2020,UK,UK-ENG,B.1.5,2020-04-09,2020.27049180328,England/NORW-E81CF/2020,B.1.pruned_DTA_MCC_555
England/NORW-E8217/2020,UK,UK-ENG,B.1.5.5,2020-04-08,2020.26775956284,England/NORW-E8217/2020,B.1.pruned_DTA_MCC_319
England/NORW-E8226/2020,UK,UK-ENG,B.1,2020-04-08,2020.26775956284,England/NORW-E8226/2020,B.1.pruned_DTA_MCC_556
England/NORW-E8235/2020,UK,UK-ENG,B.1.p11,2020-04-08,2020.26775956284,England/NORW-E8235/2020,B.1.pruned_DTA_MCC_17
England/NORW-E829F/2020,UK,UK-ENG,B.1.p11,2020-04-08,2020.26775956284,England/NORW-E829F/2020,B.1.pruned_DTA_MCC_17
England/NORW-E82AE/2020,UK,UK-ENG,B.1,2020-04-08,2020.26775956284,England/NORW-E82AE/2020,B.1.pruned_DTA_MCC_42
England/NORW-E82BD/2020,UK,UK-ENG,B.1,2020-04-13,2020.28142076503,England/NORW-E82BD/2020,B.1.pruned_DTA_MCC_42
England/NORW-E82EA/2020,UK,UK-ENG,B.1,2020-04-08,2020.26775956284,England/NORW-E82EA/2020,B.1.pruned_DTA_MCC_42
England/NORW-E82F9/2020,UK,UK-ENG,B.1.5,2020-04-08,2020.26775956284,England/NORW-E82F9/2020,B.1.pruned_DTA_MCC_557
England/NORW-E8332/2020,UK,UK-ENG,B.1,2020-04-12,2020.27868852459,England/NORW-E8332/2020,B.1.pruned_DTA_MCC_42
England/NORW-E838D/2020,UK,UK-ENG,B.1,2020-04-14,2020.28415300546,England/NORW-E838D/2020,B.1.pruned_DTA_MCC_47
England/NORW-E83AB/2020,UK,UK-ENG,B.1.p11,2020-04-08,2020.26775956284,England/NORW-E83AB/2020,B.1.pruned_DTA_MCC_17
England/NORW-E84D5/2020,UK,UK-ENG,B.1,2020-04-17,2020.29234972678,England/NORW-E84D5/2020,B.1.pruned_DTA_MCC_42
England/NORW-E8587/2020,UK,UK-ENG,B.1.p11,2020-04-16,2020.28961748634,England/NORW-E8587/2020,B.1.pruned_DTA_MCC_17
England/NORW-E8639/2020,UK,UK-ENG,B.1.p11,2020-04-17,2020.29234972678,England/NORW-E8639/2020,B.1.pruned_DTA_MCC_17
England/NORW-E8666/2020,UK,UK-ENG,B.1.5.5,2020-04-17,2020.29234972678,England/NORW-E8666/2020,B.1.pruned_DTA_MCC_319
England/NORW-E8675/2020,UK,UK-ENG,B.1.p11,2020-04-18,2020.29508196721,England/NORW-E8675/2020,B.1.pruned_DTA_MCC_81
England/NORW-E86B1/2020,UK,UK-ENG,B.1.p11,2020-04-18,2020.29508196721,England/NORW-E86B1/2020,B.1.pruned_DTA_MCC_17
England/NORW-E86DF/2020,UK,UK-ENG,B.1,2020-04-17,2020.29234972678,England/NORW-E86DF/2020,B.1.pruned_DTA_MCC_1
England/NORW-E86FD/2020,UK,UK-ENG,B.1.5.5,2020-04-17,2020.29234972678,England/NORW-E86FD/2020,B.1.pruned_DTA_MCC_319
England/NORW-E8745/2020,UK,UK-ENG,B.1,2020-04-15,2020.2868852459,England/NORW-E8745/2020,B.1.pruned_DTA_MCC_42
England/NORW-E87DC/2020,UK,UK-ENG,B.1,2020-04-11,2020.27595628415,England/NORW-E87DC/2020,B.1.pruned_DTA_MCC_42
England/NORW-E8806/2020,UK,UK-ENG,B.1,2020-04-11,2020.27595628415,England/NORW-E8806/2020,B.1.pruned_DTA_MCC_558
England/NORW-E8851/2020,UK,UK-ENG,B.1,2020-04-13,2020.28142076503,England/NORW-E8851/2020,B.1.pruned_DTA_MCC_559
England/NORW-E88AC/2020,UK,UK-ENG,B.1,2020-04-11,2020.27595628415,England/NORW-E88AC/2020,B.1.pruned_DTA_MCC_42
England/NORW-E896D/2020,UK,UK-ENG,B.1.p11,2020-04-11,2020.27595628415,England/NORW-E896D/2020,B.1.pruned_DTA_MCC_81
England/NORW-E89D6/2020,UK,UK-ENG,B.1,2020-04-11,2020.27595628415,England/NORW-E89D6/2020,B.1.pruned_DTA_MCC_42
England/NORW-E89F4/2020,UK,UK-ENG,B.1,2020-04-11,2020.27595628415,England/NORW-E89F4/2020,B.1.pruned_DTA_MCC_42
England/NORW-E8BA3/2020,UK,UK-ENG,B.1.p11,2020-04-12,2020.27868852459,England/NORW-E8BA3/2020,B.1.pruned_DTA_MCC_17
England/NORW-E8BD0/2020,UK,UK-ENG,B.1.5.5,2020-04-14,2020.28415300546,England/NORW-E8BD0/2020,B.1.pruned_DTA_MCC_319
England/NORW-E8BFE/2020,UK,UK-ENG,B.1.5,2020-04-14,2020.28415300546,England/NORW-E8BFE/2020,B.1.pruned_DTA_MCC_557
England/NORW-E8C0A/2020,UK,UK-ENG,B.1,2020-04-14,2020.28415300546,England/NORW-E8C0A/2020,B.1.pruned_DTA_MCC_42
England/NORW-E8C37/2020,UK,UK-ENG,B.1.p11,2020-04-13,2020.28142076503,England/NORW-E8C37/2020,B.1.pruned_DTA_MCC_17
England/NORW-E8C64/2020,UK,UK-ENG,B.1.5.5,2020-04-13,2020.28142076503,England/NORW-E8C64/2020,B.1.pruned_DTA_MCC_319
England/NORW-E8CA0/2020,UK,UK-ENG,B.1.p11,2020-04-14,2020.28415300546,England/NORW-E8CA0/2020,B.1.pruned_DTA_MCC_17
England/NORW-E8CCE/2020,UK,UK-ENG,B.1,2020-04-15,2020.2868852459,England/NORW-E8CCE/2020,B.1.pruned_DTA_MCC_461
England/NORW-E8D52/2020,UK,UK-ENG,B.1,2020-04-15,2020.2868852459,England/NORW-E8D52/2020,B.1.pruned_DTA_MCC_42
England/NORW-E8D61/2020,UK,UK-ENG,B.1.5,2020-04-12,2020.27868852459,England/NORW-E8D61/2020,B.1.pruned_DTA_MCC_319
England/NORW-E8D70/2020,UK,UK-ENG,B.1.5.5,2020-04-14,2020.28415300546,England/NORW-E8D70/2020,B.1.pruned_DTA_MCC_319
England/NORW-E8DAD/2020,UK,UK-ENG,B.1.p11,2020-04-28,2020.32240437158,England/NORW-E8DAD/2020,B.1.pruned_DTA_MCC_17
England/NORW-E8DE9/2020,UK,UK-ENG,B.1,2020-04-28,2020.32240437158,England/NORW-E8DE9/2020,B.1.pruned_DTA_MCC_42
England/NORW-E8EF5/2020,UK,UK-ENG,B.1,2020-04-24,2020.31147540984,England/NORW-E8EF5/2020,B.1.pruned_DTA_MCC_42
England/NORW-E8F10/2020,UK,UK-ENG,B.1,2020-04-26,2020.31693989071,England/NORW-E8F10/2020,B.1.pruned_DTA_MCC_42
England/NORW-E8F2F/2020,UK,UK-ENG,B.1.5.5,2020-04-28,2020.32240437158,England/NORW-E8F2F/2020,B.1.pruned_DTA_MCC_319
England/NORW-E8F3E/2020,UK,UK-ENG,B.1,2020-04-26,2020.31693989071,England/NORW-E8F3E/2020,B.1.pruned_DTA_MCC_42
England/NORW-E8F5C/2020,UK,UK-ENG,B.1,2020-04-26,2020.31693989071,England/NORW-E8F5C/2020,B.1.pruned_DTA_MCC_42
England/NORW-E8F7A/2020,UK,UK-ENG,B.1.p11,2020-04-25,2020.31420765027,England/NORW-E8F7A/2020,B.1.pruned_DTA_MCC_17
England/NORW-E8F89/2020,UK,UK-ENG,B.1.p11,2020-04-24,2020.31147540984,England/NORW-E8F89/2020,B.1.pruned_DTA_MCC_17
England/NORW-E8FB6/2020,UK,UK-ENG,B.1,2020-04-24,2020.31147540984,England/NORW-E8FB6/2020,B.1.pruned_DTA_MCC_42
England/NORW-E8FD4/2020,UK,UK-ENG,B.1.p11,2020-04-25,2020.31420765027,England/NORW-E8FD4/2020,B.1.pruned_DTA_MCC_17
England/NORW-E900D/2020,UK,UK-ENG,B.1,2020-04-25,2020.31420765027,England/NORW-E900D/2020,B.1.pruned_DTA_MCC_42
England/NORW-E903A/2020,UK,UK-ENG,B.1.5,2020-04-24,2020.31147540984,England/NORW-E903A/2020,B.1.pruned_DTA_MCC_560
England/NORW-E9085/2020,UK,UK-ENG,B.1.5.5,2020-04-25,2020.31420765027,England/NORW-E9085/2020,B.1.pruned_DTA_MCC_319
England/NORW-E90A3/2020,UK,UK-ENG,B.1,2020-04-28,2020.32240437158,England/NORW-E90A3/2020,B.1.pruned_DTA_MCC_42
England/NORW-E90D0/2020,UK,UK-ENG,B.1,2020-04-28,2020.32240437158,England/NORW-E90D0/2020,B.1.pruned_DTA_MCC_42
England/NORW-E90FE/2020,UK,UK-ENG,B.1.p11,2020-04-29,2020.32513661202,England/NORW-E90FE/2020,B.1.pruned_DTA_MCC_17
England/NORW-E9119/2020,UK,UK-ENG,B.1,2020-04-28,2020.32240437158,England/NORW-E9119/2020,B.1.pruned_DTA_MCC_42
England/NORW-E9182/2020,UK,UK-ENG,B.1,2020-04-28,2020.32240437158,England/NORW-E9182/2020,B.1.pruned_DTA_MCC_42
England/NORW-E91CE/2020,UK,UK-ENG,B.1.p11,2020-04-27,2020.31967213115,England/NORW-E91CE/2020,B.1.pruned_DTA_MCC_17
England/NORW-E9207/2020,UK,UK-ENG,B.1,2020-04-26,2020.31693989071,England/NORW-E9207/2020,B.1.pruned_DTA_MCC_42
England/NORW-E9216/2020,UK,UK-ENG,B.1,2020-04-26,2020.31693989071,England/NORW-E9216/2020,B.1.pruned_DTA_MCC_393
England/NORW-E9252/2020,UK,UK-ENG,B.1.p11,2020-04-27,2020.31967213115,England/NORW-E9252/2020,B.1.pruned_DTA_MCC_17
England/NORW-E9261/2020,UK,UK-ENG,B.1,2020-04-27,2020.31967213115,England/NORW-E9261/2020,B.1.pruned_DTA_MCC_561
England/NORW-E9270/2020,UK,UK-ENG,B.1.p11,2020-04-27,2020.31967213115,England/NORW-E9270/2020,B.1.pruned_DTA_MCC_17
England/NORW-E92BC/2020,UK,UK-ENG,B.1.p11,2020-04-27,2020.31967213115,England/NORW-E92BC/2020,B.1.pruned_DTA_MCC_17
England/NORW-E92CB/2020,UK,UK-ENG,B.1.p11,2020-04-27,2020.31967213115,England/NORW-E92CB/2020,B.1.pruned_DTA_MCC_17
England/NORW-E92DA/2020,UK,UK-ENG,B.1.p11,2020-04-27,2020.31967213115,England/NORW-E92DA/2020,B.1.pruned_DTA_MCC_17
England/NORW-E944D/2020,UK,UK-ENG,B.1,2020-04-22,2020.30601092896,England/NORW-E944D/2020,B.1.pruned_DTA_MCC_42
England/NORW-E947A/2020,UK,UK-ENG,B.1.p11,2020-04-22,2020.30601092896,England/NORW-E947A/2020,B.1.pruned_DTA_MCC_17
England/NORW-E94A7/2020,UK,UK-ENG,B.1,2020-04-22,2020.30601092896,England/NORW-E94A7/2020,B.1.pruned_DTA_MCC_42
England/NORW-E953B/2020,UK,UK-ENG,B.1.p11,2020-04-22,2020.30601092896,England/NORW-E953B/2020,B.1.pruned_DTA_MCC_17
England/NORW-E9559/2020,UK,UK-ENG,B.1,2020-04-22,2020.30601092896,England/NORW-E9559/2020,B.1.pruned_DTA_MCC_47
England/NORW-E9595/2020,UK,UK-ENG,B.1.p11,2020-04-22,2020.30601092896,England/NORW-E9595/2020,B.1.pruned_DTA_MCC_17
England/NORW-E95D1/2020,UK,UK-ENG,B.1,2020-04-22,2020.30601092896,England/NORW-E95D1/2020,B.1.pruned_DTA_MCC_42
England/NORW-E95E0/2020,UK,UK-ENG,B.1,2020-04-22,2020.30601092896,England/NORW-E95E0/2020,B.1.pruned_DTA_MCC_42
England/NORW-E961A/2020,UK,UK-ENG,B.1.p11,2020-04-22,2020.30601092896,England/NORW-E961A/2020,B.1.pruned_DTA_MCC_17
England/NORW-E9629/2020,UK,UK-ENG,B.1,2020-04-22,2020.30601092896,England/NORW-E9629/2020,B.1.pruned_DTA_MCC_42
England/NORW-E9638/2020,UK,UK-ENG,B.1.p11,2020-04-22,2020.30601092896,England/NORW-E9638/2020,B.1.pruned_DTA_MCC_17
England/NORW-E9665/2020,UK,UK-ENG,B.1,2020-04-22,2020.30601092896,England/NORW-E9665/2020,B.1.pruned_DTA_MCC_461
England/NORW-E9683/2020,UK,UK-ENG,B.1.p11,2020-04-22,2020.30601092896,England/NORW-E9683/2020,B.1.pruned_DTA_MCC_17
England/NORW-E96B0/2020,UK,UK-ENG,B.1.p11,2020-04-22,2020.30601092896,England/NORW-E96B0/2020,B.1.pruned_DTA_MCC_17
England/NORW-E96CF/2020,UK,UK-ENG,B.1,2020-04-22,2020.30601092896,England/NORW-E96CF/2020,B.1.pruned_DTA_MCC_461
England/NORW-E96ED/2020,UK,UK-ENG,B.1,2020-04-22,2020.30601092896,England/NORW-E96ED/2020,B.1.pruned_DTA_MCC_42
England/NORW-E987E/2020,UK,UK-ENG,B.1,2020-04-23,2020.3087431694,England/NORW-E987E/2020,B.1.pruned_DTA_MCC_461
England/NORW-E988D/2020,UK,UK-ENG,B.1.5.5,2020-04-23,2020.3087431694,England/NORW-E988D/2020,B.1.pruned_DTA_MCC_319
England/NORW-E98AB/2020,UK,UK-ENG,B.1.p11,2020-04-29,2020.32513661202,England/NORW-E98AB/2020,B.1.pruned_DTA_MCC_17
England/NORW-E9911/2020,UK,UK-ENG,B.1,2020-04-29,2020.32513661202,England/NORW-E9911/2020,B.1.pruned_DTA_MCC_1
England/NORW-E994E/2020,UK,UK-ENG,B.1,2020-04-23,2020.3087431694,England/NORW-E994E/2020,B.1.pruned_DTA_MCC_562
England/NORW-E998A/2020,UK,UK-ENG,B.1,2020-04-23,2020.3087431694,England/NORW-E998A/2020,B.1.pruned_DTA_MCC_42
England/NORW-E9999/2020,UK,UK-ENG,B.1.p11,2020-04-29,2020.32513661202,England/NORW-E9999/2020,B.1.pruned_DTA_MCC_17
England/NORW-E9A0F/2020,UK,UK-ENG,B.1,2020-04-22,2020.30601092896,England/NORW-E9A0F/2020,B.1.pruned_DTA_MCC_42
England/NORW-E9B1B/2020,UK,UK-ENG,B.1.p11,2020-04-30,2020.32786885246,England/NORW-E9B1B/2020,B.1.pruned_DTA_MCC_17
England/NORW-E9C09/2020,UK,UK-ENG,B.1.5.5,2020-04-30,2020.32786885246,England/NORW-E9C09/2020,B.1.pruned_DTA_MCC_319
England/NORW-E9C63/2020,UK,UK-ENG,B.1.p11,2020-04-30,2020.32786885246,England/NORW-E9C63/2020,B.1.pruned_DTA_MCC_17
England/NORW-E9C72/2020,UK,UK-ENG,B.1.p11,2020-04-30,2020.32786885246,England/NORW-E9C72/2020,B.1.pruned_DTA_MCC_17
England/NORW-E9C90/2020,UK,UK-ENG,B.1.p11,2020-04-30,2020.32786885246,England/NORW-E9C90/2020,B.1.pruned_DTA_MCC_17
England/NORW-E9D15/2020,UK,UK-ENG,B.1.p11,2020-04-30,2020.32786885246,England/NORW-E9D15/2020,B.1.pruned_DTA_MCC_17
England/NORW-E9D42/2020,UK,UK-ENG,B.1.p11,2020-04-30,2020.32786885246,England/NORW-E9D42/2020,B.1.pruned_DTA_MCC_17
England/NORW-E9D60/2020,UK,UK-ENG,B.1,2020-05-01,2020.3306010929,England/NORW-E9D60/2020,B.1.pruned_DTA_MCC_42
England/NORW-E9D9D/2020,UK,UK-ENG,B.1.5.5,2020-05-03,2020.33606557377,England/NORW-E9D9D/2020,B.1.pruned_DTA_MCC_319
England/NORW-E9DBB/2020,UK,UK-ENG,B.1.p11,2020-05-02,2020.33333333333,England/NORW-E9DBB/2020,B.1.pruned_DTA_MCC_17
England/NORW-E9DCA/2020,UK,UK-ENG,B.1.p11,2020-05-02,2020.33333333333,England/NORW-E9DCA/2020,B.1.pruned_DTA_MCC_17
England/NORW-E9DF7/2020,UK,UK-ENG,B.1,2020-05-02,2020.33333333333,England/NORW-E9DF7/2020,B.1.pruned_DTA_MCC_563
England/NORW-E9E12/2020,UK,UK-ENG,B.1.p11,2020-05-02,2020.33333333333,England/NORW-E9E12/2020,B.1.pruned_DTA_MCC_17
England/NORW-E9E30/2020,UK,UK-ENG,B.1,2020-05-01,2020.3306010929,England/NORW-E9E30/2020,B.1.pruned_DTA_MCC_42
England/NORW-E9E9A/2020,UK,UK-ENG,B.1,2020-05-02,2020.33333333333,England/NORW-E9E9A/2020,B.1.pruned_DTA_MCC_42
England/NORW-E9EA9/2020,UK,UK-ENG,B.1.p11,2020-05-02,2020.33333333333,England/NORW-E9EA9/2020,B.1.pruned_DTA_MCC_17
England/NORW-E9ED6/2020,UK,UK-ENG,B.1,2020-05-01,2020.3306010929,England/NORW-E9ED6/2020,B.1.pruned_DTA_MCC_42
England/NORW-E9F3D/2020,UK,UK-ENG,B.1,2020-05-01,2020.3306010929,England/NORW-E9F3D/2020,B.1.pruned_DTA_MCC_42
England/NORW-E9FE2/2020,UK,UK-ENG,B.1.p11,2020-05-02,2020.33333333333,England/NORW-E9FE2/2020,B.1.pruned_DTA_MCC_17
England/NORW-EA00C/2020,UK,UK-ENG,B.1.p11,2020-05-03,2020.33606557377,England/NORW-EA00C/2020,B.1.pruned_DTA_MCC_17
England/NORW-EA01B/2020,UK,UK-ENG,B.1,2020-04-30,2020.32786885246,England/NORW-EA01B/2020,B.1.pruned_DTA_MCC_42
England/NORW-EA093/2020,UK,UK-ENG,B.1.p11,2020-05-18,2020.37704918033,England/NORW-EA093/2020,B.1.pruned_DTA_MCC_17
England/NORW-EA109/2020,UK,UK-ENG,B.1,2020-05-02,2020.33333333333,England/NORW-EA109/2020,B.1.pruned_DTA_MCC_42
England/NORW-EA190/2020,UK,UK-ENG,B.1.p11,2020-05-14,2020.36612021858,England/NORW-EA190/2020,B.1.pruned_DTA_MCC_17
England/NORW-EA224/2020,UK,UK-ENG,B.1.p11,2020-05-12,2020.3606557377,England/NORW-EA224/2020,B.1.pruned_DTA_MCC_17
England/NORW-EA251/2020,UK,UK-ENG,B.1.p11,2020-05-14,2020.36612021858,England/NORW-EA251/2020,B.1.pruned_DTA_MCC_17
England/NORW-EA27F/2020,UK,UK-ENG,B.1.p11,2020-05-14,2020.36612021858,England/NORW-EA27F/2020,B.1.pruned_DTA_MCC_17
England/NORW-EA28E/2020,UK,UK-ENG,B.1,2020-05-12,2020.3606557377,England/NORW-EA28E/2020,B.1.pruned_DTA_MCC_461
