cluster,seqs,tmrca,tmrca_calendar,oldest,mostrecent,treefile,cutoff,tmrca_HPD_upper,tmrca_HPD_lower,tmrca_range_upper,tmrca_range_lower,shift,tmrca_shifted,tmrca_shifted_calendar,detection_lag
B_DTA_MCC_106,38,2020.1624838446,2020-02-29,2020.1912568306,2020.28415300546,B-DTA-20200818.combined.MCC.tree,0.5,2020.17277378268,2020.14212974734,2020.17875981112,2020.11001972325,1.47987307894737,2020.15844047553,2020-02-28,12
B_DTA_MCC_107,10,2020.18578978896,2020-03-09,2020.19398907104,2020.27322404372,B-DTA-20200818.combined.MCC.tree,0.5,2020.18578978896,2020.18578978896,2020.18578978896,2020.18160009575,3.6103555,2020.17592542967,2020-03-05,7
B_DTA_MCC_112,43,2020.16037267001,2020-02-29,2020.19398907104,2020.35245901639,B-DTA-20200818.combined.MCC.tree,0.5,2020.17293036899,2020.14018017562,2020.17820926457,2020.07146086457,1.39139789534884,2020.15657103642,2020-02-27,14
B_DTA_MCC_116,11,2020.19180034077,2020-03-11,2020.21584699454,2020.40163934426,B-DTA-20200818.combined.MCC.tree,0.5,2020.19180034077,2020.19180034077,2020.19180034077,2020.19180034077,3.34750377272727,2020.1826541556,2020-03-08,12
B_DTA_MCC_12,83,2020.07703525384,2020-01-29,2020.15027322404,2020.3825136612,B-DTA-20200818.combined.MCC.tree,0.5,2020.12019928784,2020.06498726377,2020.12019928784,2020.06498726377,1.06734421084337,2020.07411901283,2020-01-28,28
B_DTA_MCC_120,2,2020.18622587661,2020-03-09,2020.21857923497,2020.22131147541,B-DTA-20200818.combined.MCC.tree,0.5,2020.19577108539,2020.18622587661,2020.19577108539,2020.18622587661,15.1758315,2020.14476185612,2020-02-23,27
B_DTA_MCC_127,2,2020.21178080781,2020-03-19,2020.22677595628,2020.25136612022,B-DTA-20200818.combined.MCC.tree,0.5,2020.226442936,2020.18776142004,2020.22668004579,2020.16822216802,15.1758315,2020.17031678732,2020-03-03,21
B_DTA_MCC_128,7,2020.16932786314,2020-03-03,2020.21857923497,2020.31967213115,B-DTA-20200818.combined.MCC.tree,0.5,2020.16932786314,2020.16932786314,2020.16932786314,2020.16932786314,4.84951364285714,2020.15607782586,2020-02-27,23
B_DTA_MCC_129,6,2020.16890262214,2020-03-03,2020.18306010929,2020.25136612022,B-DTA-20200818.combined.MCC.tree,0.5,2020.17937453098,2020.15773680619,2020.18115583739,2020.136098429,5.53793483333333,2020.15377165265,2020-02-26,11
B_DTA_MCC_13,871,2020.07655772428,2020-01-29,2020.15027322404,2020.40163934426,B-DTA-20200818.combined.MCC.tree,0.5,2020.10420934452,2020.0488715332,2020.11182678124,2020.02870201727,0.752182470149254,2020.07450258092,2020-01-28,28
B_DTA_MCC_135,19,2020.16566100529,2020-03-02,2020.20218579235,2020.34153005464,B-DTA-20200818.combined.MCC.tree,0.5,2020.16566100529,2020.16566100529,2020.16566100529,2020.16566100529,2.24075965789474,2020.15953871114,2020-02-28,16
B_DTA_MCC_136,2,2020.22667680704,2020-03-24,2020.23224043716,2020.25136612022,B-DTA-20200818.combined.MCC.tree,0.5,2020.23220655182,2020.20651784519,2020.23220655182,2020.17405956096,15.1758315,2020.18521278655,2020-03-09,17
B_DTA_MCC_138,2,2020.22001341518,2020-03-22,2020.23224043716,2020.24316939891,B-DTA-20200818.combined.MCC.tree,0.5,2020.23208135904,2020.18433294914,2020.23208135904,2020.1580513448,15.1758315,2020.17854939469,2020-03-06,20
B_DTA_MCC_139,8,2020.20695991142,2020-03-17,2020.22404371585,2020.30054644809,B-DTA-20200818.combined.MCC.tree,0.5,2020.20695991142,2020.20695991142,2020.20695991142,2020.20695991142,4.33319775,2020.19512057331,2020-03-12,11
B_DTA_MCC_14,6,2020.12515431095,2020-02-16,2020.15573770492,2020.30327868852,B-DTA-20200818.combined.MCC.tree,0.5,2020.12515431095,2020.12515431095,2020.12515431095,2020.12515431095,5.53793483333333,2020.11002334146,2020-02-10,17
B_DTA_MCC_140,2,2020.21415697518,2020-03-19,2020.23770491803,2020.23770491803,B-DTA-20200818.combined.MCC.tree,0.5,2020.21415697518,2020.21415697518,2020.21415697518,2020.21415697518,15.1758315,2020.17269295469,2020-03-04,24
B_DTA_MCC_142,2,2020.23678435444,2020-03-28,2020.24316939891,2020.24316939891,B-DTA-20200818.combined.MCC.tree,0.5,2020.24311671107,2020.22105338535,2020.24311671107,2020.19881257382,15.1758315,2020.19532033395,2020-03-12,18
B_DTA_MCC_143,2,2020.23098389439,2020-03-26,2020.23770491803,2020.24863387978,B-DTA-20200818.combined.MCC.tree,0.5,2020.23767072421,2020.20753071123,2020.23767072421,2020.19178847285,15.1758315,2020.1895198739,2020-03-10,18
B_DTA_MCC_145,3,2020.23667368095,2020-03-28,2020.24316939891,2020.26775956284,B-DTA-20200818.combined.MCC.tree,0.5,2020.24295398605,2020.2177144317,2020.24297803563,2020.20274232078,10.3568831666667,2020.20837618596,2020-03-17,13
B_DTA_MCC_15,3,2020.15423289434,2020-02-26,2020.15846994536,2020.16666666667,B-DTA-20200818.combined.MCC.tree,0.5,2020.15845185514,2020.14510966078,2020.15846197428,2020.13389552413,10.3568831666667,2020.12593539935,2020-02-16,12
B_DTA_MCC_150,7,2020.18050448018,2020-03-07,2020.18579234973,2020.25683060109,B-DTA-20200818.combined.MCC.tree,0.5,2020.1857693652,2020.17040465701,2020.18578140041,2020.15713913386,4.84951364285714,2020.1672544429,2020-03-02,7
B_DTA_MCC_152,2,2020.21015875619,2020-03-18,2020.22131147541,2020.24590163934,B-DTA-20200818.combined.MCC.tree,0.5,2020.21015875619,2020.21015875619,2020.21015875619,2020.21015875619,15.1758315,2020.1686947357,2020-03-03,19
B_DTA_MCC_153,3,2020.20250721752,2020-03-15,2020.21038251366,2020.26229508197,B-DTA-20200818.combined.MCC.tree,0.5,2020.20250721752,2020.20250721752,2020.20250721752,2020.20250721752,10.3568831666667,2020.17420972253,2020-03-05,13
B_DTA_MCC_154,7,2020.20506442725,2020-03-16,2020.21857923497,2020.27322404372,B-DTA-20200818.combined.MCC.tree,0.5,2020.20506442725,2020.20506442725,2020.20506442725,2020.20506442725,4.84951364285714,2020.19181438997,2020-03-11,10
B_DTA_MCC_155,8,2020.20212297659,2020-03-15,2020.22131147541,2020.33606557377,B-DTA-20200818.combined.MCC.tree,0.5,2020.21293027907,2020.20212297659,2020.21293027907,2020.20212297659,4.33319775,2020.19028363848,2020-03-11,11
B_DTA_MCC_156,2,2020.25499253377,2020-04-03,2020.26229508197,2020.36885245902,B-DTA-20200818.combined.MCC.tree,0.5,2020.26225477304,2020.21977098365,2020.26226514261,2020.18891850434,15.1758315,2020.21352851328,2020-03-19,18
B_DTA_MCC_157,3,2020.21356669656,2020-03-19,2020.22950819672,2020.41803278689,B-DTA-20200818.combined.MCC.tree,0.5,2020.22869564747,2020.19093335561,2020.22869564747,2020.16388984373,10.3568831666667,2020.18526920157,2020-03-09,16
B_DTA_MCC_160,6,2020.17874832287,2020-03-06,2020.2131147541,2020.31147540984,B-DTA-20200818.combined.MCC.tree,0.5,2020.17874832287,2020.17874832287,2020.17874832287,2020.17874832287,5.53793483333333,2020.16361735338,2020-03-01,18
B_DTA_MCC_161,3,2020.18502138982,2020-03-09,2020.1912568306,2020.24043715847,B-DTA-20200818.combined.MCC.tree,0.5,2020.18502138982,2020.18502138982,2020.18502138982,2020.18502138982,10.3568831666667,2020.15672389483,2020-02-27,13
B_DTA_MCC_162,3,2020.19660667943,2020-03-13,2020.20765027322,2020.22131147541,B-DTA-20200818.combined.MCC.tree,0.5,2020.19660667943,2020.19660667943,2020.19660667943,2020.19660667943,10.3568831666667,2020.16830918444,2020-03-03,14
B_DTA_MCC_165,2,2020.2068667983,2020-03-17,2020.21584699454,2020.29508196721,B-DTA-20200818.combined.MCC.tree,0.5,2020.21584087737,2020.18450771233,2020.21584087737,2020.17201201214,15.1758315,2020.16540277781,2020-03-02,18
B_DTA_MCC_167,10,2020.16859720017,2020-03-03,2020.1912568306,2020.26775956284,B-DTA-20200818.combined.MCC.tree,0.5,2020.16859720017,2020.16859720017,2020.16859720017,2020.16859720017,3.6103555,2020.15873284088,2020-02-28,12
B_DTA_MCC_168,4,2020.20875847875,2020-03-17,2020.22131147541,2020.26229508197,B-DTA-20200818.combined.MCC.tree,0.5,2020.20875847875,2020.20875847875,2020.20875847875,2020.20875847875,7.947409,2020.18704424651,2020-03-09,13
B_DTA_MCC_17,16,2020.12331659505,2020-02-15,2020.16120218579,2020.26775956284,B-DTA-20200818.combined.MCC.tree,0.5,2020.12331659505,2020.12331659505,2020.12331659505,2020.12331659505,2.526092125,2020.116414704,2020-02-13,16
B_DTA_MCC_171,8,2020.21546525127,2020-03-20,2020.22404371585,2020.32240437158,B-DTA-20200818.combined.MCC.tree,0.5,2020.21546525127,2020.21546525127,2020.21546525127,2020.21546525127,4.33319775,2020.20362591316,2020-03-16,7
B_DTA_MCC_172,446,2020.14311112142,2020-02-22,2020.18306010929,2020.40163934426,B-DTA-20200818.combined.MCC.tree,0.5,2020.15621059031,2020.12224288292,2020.16097802456,2020.10621699861,0.783815401345291,2020.14096954929,2020-02-22,15
B_DTA_MCC_177,2,2020.21882749153,2020-03-21,2020.2349726776,2020.24316939891,B-DTA-20200818.combined.MCC.tree,0.5,2020.2334469277,2020.1972665748,2020.23422998066,2020.17897721646,15.1758315,2020.17736347104,2020-03-06,21
B_DTA_MCC_178,2,2020.2607706194,2020-04-05,2020.27322404372,2020.30327868852,B-DTA-20200818.combined.MCC.tree,0.5,2020.27276823758,2020.24239023376,2020.27276823758,2020.21249181655,15.1758315,2020.21930659891,2020-03-21,20
B_DTA_MCC_179,2,2020.23927764323,2020-03-29,2020.25136612022,2020.27049180328,B-DTA-20200818.combined.MCC.tree,0.5,2020.2512595765,2020.21065417799,2020.2512595765,2020.19035846708,15.1758315,2020.19781362274,2020-03-13,20
B_DTA_MCC_184,4,2020.27987035114,2020-04-12,2020.29234972678,2020.34426229508,B-DTA-20200818.combined.MCC.tree,0.5,2020.29215885112,2020.25404400886,2020.29225721744,2020.22748401866,7.947409,2020.2581561189,2020-04-04,13
B_DTA_MCC_185,2,2020.28674618502,2020-04-15,2020.29781420765,2020.3306010929,B-DTA-20200818.combined.MCC.tree,0.5,2020.29780607365,2020.25796728879,2020.29780607365,2020.24535037775,15.1758315,2020.24528216453,2020-03-31,19
B_DTA_MCC_186,2,2020.19624798261,2020-03-13,2020.21584699454,2020.30601092896,B-DTA-20200818.combined.MCC.tree,0.5,2020.21045962939,2020.1713509149,2020.21465387628,2020.16011811248,15.1758315,2020.15478396212,2020-02-27,22
B_DTA_MCC_189,10,2020.21750154302,2020-03-21,2020.24043715847,2020.35519125683,B-DTA-20200818.combined.MCC.tree,0.5,2020.21750154302,2020.21750154302,2020.21750154302,2020.21750154302,3.6103555,2020.20763718373,2020-03-17,12
B_DTA_MCC_19,10,2020.13104025024,2020-02-18,2020.15846994536,2020.17486338798,B-DTA-20200818.combined.MCC.tree,0.5,2020.14659708645,2020.10461145447,2020.15253739746,2020.08415992809,3.6103555,2020.12117589095,2020-02-14,14
B_DTA_MCC_192,2,2020.23211449471,2020-03-26,2020.23770491803,2020.25409836066,B-DTA-20200818.combined.MCC.tree,0.5,2020.2376947855,2020.21143379212,2020.2376947855,2020.18389025678,15.1758315,2020.19065047422,2020-03-11,17
B_DTA_MCC_199,2,2020.20927353643,2020-03-18,2020.21584699454,2020.22131147541,B-DTA-20200818.combined.MCC.tree,0.5,2020.2158111172,2020.19631901886,2020.21581789426,2020.18131328605,15.1758315,2020.16780951594,2020-03-02,18
B_DTA_MCC_20,38,2020.13822703616,2020-02-21,2020.15573770492,2020.3606557377,B-DTA-20200818.combined.MCC.tree,0.5,2020.13822703616,2020.13822703616,2020.13822703616,2020.13822703616,1.47987307894737,2020.13418366709,2020-02-19,8
B_DTA_MCC_200,2,2020.21183137872,2020-03-19,2020.21857923497,2020.23224043716,B-DTA-20200818.combined.MCC.tree,0.5,2020.21857417403,2020.19718990488,2020.21857417403,2020.18182253958,15.1758315,2020.17036735823,2020-03-03,18
B_DTA_MCC_202,2,2020.21460518568,2020-03-20,2020.21584699454,2020.24043715847,B-DTA-20200818.combined.MCC.tree,0.5,2020.21460518568,2020.21415972598,2020.21460518568,2020.21415972598,15.1758315,2020.17314116519,2020-03-04,16
B_DTA_MCC_204,2,2020.21258254629,2020-03-19,2020.21857923497,2020.27322404372,B-DTA-20200818.combined.MCC.tree,0.5,2020.21857500763,2020.20086703208,2020.21857500763,2020.18673338449,15.1758315,2020.1711185258,2020-03-04,17
B_DTA_MCC_208,2,2020.18747305999,2020-03-10,2020.18852459016,2020.19945355191,B-DTA-20200818.combined.MCC.tree,0.5,2020.18747305999,2020.18747305999,2020.18747305999,2020.18747305999,15.1758315,2020.1460090395,2020-02-23,16
B_DTA_MCC_209,3,2020.22944704233,2020-03-25,2020.23770491803,2020.29508196721,B-DTA-20200818.combined.MCC.tree,0.5,2020.23664220434,2020.21717826179,2020.23727242898,2020.21717826179,10.3568831666667,2020.20114954734,2020-03-15,13
B_DTA_MCC_21,8,2020.14958800218,2020-02-25,2020.16393442623,2020.18306010929,B-DTA-20200818.combined.MCC.tree,0.5,2020.16298231558,2020.12432730653,2020.1636109191,2020.08437479793,4.33319775,2020.13774866407,2020-02-20,10
B_DTA_MCC_210,2,2020.22961932982,2020-03-25,2020.23770491803,2020.24043715847,B-DTA-20200818.combined.MCC.tree,0.5,2020.22961932982,2020.18892265681,2020.22961932982,2020.18892265681,15.1758315,2020.18815530933,2020-03-10,18
B_DTA_MCC_211,3,2020.21016683422,2020-03-18,2020.22950819672,2020.24316939891,B-DTA-20200818.combined.MCC.tree,0.5,2020.21016683422,2020.21016683422,2020.21016683422,2020.21016683422,10.3568831666667,2020.18186933923,2020-03-08,17
B_DTA_MCC_213,2,2020.23444002422,2020-03-27,2020.24590163934,2020.24863387978,B-DTA-20200818.combined.MCC.tree,0.5,2020.24571207466,2020.20793559876,2020.24571207466,2020.18569795275,15.1758315,2020.19297600373,2020-03-12,19
B_DTA_MCC_215,3,2020.23286222517,2020-03-26,2020.24316939891,2020.25136612022,B-DTA-20200818.combined.MCC.tree,0.5,2020.23286222517,2020.23286222517,2020.23286222517,2020.23286222517,10.3568831666667,2020.20456473018,2020-03-16,14
B_DTA_MCC_220,2,2020.25336934504,2020-04-03,2020.25956284153,2020.27049180328,B-DTA-20200818.combined.MCC.tree,0.5,2020.25954505701,2020.22602103453,2020.25954505701,2020.16733892114,15.1758315,2020.21190532455,2020-03-19,17
B_DTA_MCC_221,3,2020.20219728645,2020-03-15,2020.22950819672,2020.25136612022,B-DTA-20200818.combined.MCC.tree,0.5,2020.20219728645,2020.20219728645,2020.20219728645,2020.20219728645,10.3568831666667,2020.17389979146,2020-03-05,20
B_DTA_MCC_225,2,2020.17984251384,2020-03-07,2020.19945355191,2020.24863387978,B-DTA-20200818.combined.MCC.tree,0.5,2020.1978692089,2020.15628255282,2020.19849397488,2020.0990636467,15.1758315,2020.13837849335,2020-02-21,22
B_DTA_MCC_226,2,2020.24581417882,2020-03-31,2020.25136612022,2020.25136612022,B-DTA-20200818.combined.MCC.tree,0.5,2020.25135815292,2020.22823462643,2020.25135815292,2020.19770591196,15.1758315,2020.20435015833,2020-03-16,17
B_DTA_MCC_236,2,2020.23485878687,2020-03-27,2020.24316939891,2020.27049180328,B-DTA-20200818.combined.MCC.tree,0.5,2020.23485878687,2020.23485878687,2020.23485878687,2020.23485878687,15.1758315,2020.19339476638,2020-03-12,18
B_DTA_MCC_238,4,2020.23949013167,2020-03-29,2020.25136612022,2020.2650273224,B-DTA-20200818.combined.MCC.tree,0.5,2020.25131591953,2020.21751922941,2020.25131591953,2020.19450765123,7.947409,2020.21777589943,2020-03-21,12
B_DTA_MCC_24,145,2020.098833823,2020-02-06,2020.15573770492,2020.32513661202,B-DTA-20200818.combined.MCC.tree,0.5,2020.1282695153,2020.07251162333,2020.1282695153,2020.06585623745,0.91839125862069,2020.09632455727,2020-02-05,22
B_DTA_MCC_241,13,2020.25431192676,2020-04-03,2020.26775956284,2020.43715846995,B-DTA-20200818.combined.MCC.tree,0.5,2020.26769840188,2020.22889355664,2020.26769840188,2020.20611952997,2.9431165,2020.24627062485,2020-03-31,8
B_DTA_MCC_242,7,2020.20032653183,2020-03-14,2020.23770491803,2020.27868852459,B-DTA-20200818.combined.MCC.tree,0.5,2020.21659304138,2020.17158823382,2020.2259366346,2020.14301660555,4.84951364285714,2020.18707649455,2020-03-09,19
B_DTA_MCC_243,3,2020.20088946126,2020-03-15,2020.25409836066,2020.2868852459,B-DTA-20200818.combined.MCC.tree,0.5,2020.22394909983,2020.17791948986,2020.23125811201,2020.14426426414,10.3568831666667,2020.17259196627,2020-03-04,30
B_DTA_MCC_244,204,2020.12182033448,2020-02-15,2020.19672131148,2020.39890710383,B-DTA-20200818.combined.MCC.tree,0.5,2020.16010448177,2020.08479340507,2020.16430938288,2020.03066422915,0.860720274509804,2020.11946863974,2020-02-14,28
B_DTA_MCC_245,3,2020.20691635462,2020-03-17,2020.2349726776,2020.34153005464,B-DTA-20200818.combined.MCC.tree,0.5,2020.22292265983,2020.19442338272,2020.22292265983,2020.19442338272,10.3568831666667,2020.17861885963,2020-03-06,21
B_DTA_MCC_247,15,2020.16926955867,2020-03-03,2020.1912568306,2020.30601092896,B-DTA-20200818.combined.MCC.tree,0.5,2020.18391998565,2020.15182472659,2020.1881005401,2020.11618205298,2.64656583333333,2020.16203850448,2020-02-29,11
B_DTA_MCC_248,3,2020.23762611434,2020-03-28,2020.25409836066,2020.27049180328,B-DTA-20200818.combined.MCC.tree,0.5,2020.23762611434,2020.23762611434,2020.23762611434,2020.23762611434,10.3568831666667,2020.20932861935,2020-03-18,16
B_DTA_MCC_253,2,2020.22660333982,2020-03-24,2020.27322404372,2020.2868852459,B-DTA-20200818.combined.MCC.tree,0.5,2020.23581626318,2020.22660333982,2020.23581626318,2020.22660333982,15.1758315,2020.18513931933,2020-03-09,32
B_DTA_MCC_259,42,2020.15462215991,2020-02-27,2020.20765027322,2020.29781420765,B-DTA-20200818.combined.MCC.tree,0.5,2020.17155473324,2020.1070817429,2020.18369047481,2020.04955484421,1.40740769047619,2020.15077678371,2020-02-25,21
B_DTA_MCC_26,10,2020.16013516379,2020-02-29,2020.16666666667,2020.30327868852,B-DTA-20200818.combined.MCC.tree,0.5,2020.16663862157,2020.14721382572,2020.16663862157,2020.09221677139,3.6103555,2020.1502708045,2020-02-25,6
B_DTA_MCC_260,2,2020.21234943862,2020-03-19,2020.24590163934,2020.25409836066,B-DTA-20200818.combined.MCC.tree,0.5,2020.23755654421,2020.18661195802,2020.24307664903,2020.16857757896,15.1758315,2020.17088541813,2020-03-04,27
B_DTA_MCC_261,2,2020.3037695892,2020-04-21,2020.31147540984,2020.32240437158,B-DTA-20200818.combined.MCC.tree,0.5,2020.31146206272,2020.2703038431,2020.31146206272,2020.24179948701,15.1758315,2020.26230556871,2020-04-06,18
B_DTA_MCC_269,2,2020.23607594619,2020-03-27,2020.26775956284,2020.36885245902,B-DTA-20200818.combined.MCC.tree,0.5,2020.260997416,2020.19332647569,2020.26632781324,2020.18674299636,15.1758315,2020.1946119257,2020-03-12,27
B_DTA_MCC_27,17,2020.13146171293,2020-02-18,2020.16666666667,2020.24043715847,B-DTA-20200818.combined.MCC.tree,0.5,2020.13146171293,2020.13146171293,2020.13146171293,2020.13146171293,2.41979179411765,2020.12485025994,2020-02-16,15
B_DTA_MCC_275,2,2020.21935732572,2020-03-21,2020.22950819672,2020.24316939891,B-DTA-20200818.combined.MCC.tree,0.5,2020.22940209203,2020.18602043513,2020.22949482159,2020.15332931389,15.1758315,2020.17789330523,2020-03-06,19
B_DTA_MCC_279,3,2020.31559079291,2020-04-26,2020.32513661202,2020.32786885246,B-DTA-20200818.combined.MCC.tree,0.5,2020.32500835021,2020.29779240615,2020.32505054114,2020.27382908344,10.3568831666667,2020.28729329792,2020-04-15,14
B_DTA_MCC_28,3,2020.15388012204,2020-02-26,2020.16666666667,2020.17486338798,B-DTA-20200818.combined.MCC.tree,0.5,2020.15388012204,2020.15388012204,2020.15388012204,2020.15388012204,10.3568831666667,2020.12558262705,2020-02-16,15
B_DTA_MCC_282,2,2020.26527469593,2020-04-07,2020.27049180328,2020.30327868852,B-DTA-20200818.combined.MCC.tree,0.5,2020.27047343583,2020.24984256216,2020.27048383001,2020.22299791157,15.1758315,2020.22381067544,2020-03-23,17
B_DTA_MCC_283,3,2020.18118691086,2020-03-07,2020.21038251366,2020.22677595628,B-DTA-20200818.combined.MCC.tree,0.5,2020.18994456525,2020.16854184423,2020.19089215357,2020.15713401012,10.3568831666667,2020.15288941587,2020-02-26,21
B_DTA_MCC_284,3,2020.22158104204,2020-03-22,2020.2868852459,2020.31147540984,B-DTA-20200818.combined.MCC.tree,0.5,2020.26049238053,2020.18783852938,2020.2612842073,2020.15456169924,10.3568831666667,2020.19328354705,2020-03-12,34
B_DTA_MCC_289,3,2020.20437610376,2020-03-16,2020.23224043716,2020.29781420765,B-DTA-20200818.combined.MCC.tree,0.5,2020.22456277745,2020.18124218676,2020.22876435846,2020.14386001914,10.3568831666667,2020.17607860877,2020-03-05,21
B_DTA_MCC_29,206,2020.11165429093,2020-02-11,2020.15846994536,2020.37704918033,B-DTA-20200818.combined.MCC.tree,0.5,2020.14040441408,2020.08310867886,2020.14412361252,2020.05490877601,0.859344218446602,2020.10930635591,2020-02-10,18
B_DTA_MCC_30,4,2020.16286949669,2020-03-01,2020.1693989071,2020.17486338798,B-DTA-20200818.combined.MCC.tree,0.5,2020.16939224125,2020.14814512698,2020.16939224125,2020.12383838823,7.947409,2020.14115526445,2020-02-22,10
B_DTA_MCC_300,2,2020.21173805394,2020-03-18,2020.21857923497,2020.22677595628,B-DTA-20200818.combined.MCC.tree,0.5,2020.21854965825,2020.19301925782,2020.21855427597,2020.1776902915,15.1758315,2020.17027403345,2020-03-03,18
B_DTA_MCC_305,8,2020.17624682803,2020-03-06,2020.22404371585,2020.26775956284,B-DTA-20200818.combined.MCC.tree,0.5,2020.18601846351,2020.1667996778,2020.18601846351,2020.1667996778,4.33319775,2020.16440748992,2020-03-01,22
B_DTA_MCC_310,3,2020.16726938582,2020-03-02,2020.19398907104,2020.26775956284,B-DTA-20200818.combined.MCC.tree,0.5,2020.16726938582,2020.16726938582,2020.16726938582,2020.16726938582,10.3568831666667,2020.13897189083,2020-02-21,20
B_DTA_MCC_312,4,2020.20394379568,2020-03-16,2020.2349726776,2020.31147540984,B-DTA-20200818.combined.MCC.tree,0.5,2020.22784646564,2020.16391058254,2020.23422505465,2020.11525957446,7.947409,2020.18222956344,2020-03-08,19
B_DTA_MCC_314,3,2020.20381305239,2020-03-16,2020.21584699454,2020.25136612022,B-DTA-20200818.combined.MCC.tree,0.5,2020.21563240373,2020.18555476271,2020.21563240373,2020.1603571359,10.3568831666667,2020.1755155574,2020-03-05,15
B_DTA_MCC_316,3,2020.26790548698,2020-04-08,2020.30054644809,2020.3087431694,B-DTA-20200818.combined.MCC.tree,0.5,2020.29513642743,2020.22449177537,2020.29513642743,2020.16268680472,10.3568831666667,2020.23960799199,2020-03-29,22
B_DTA_MCC_322,2,2020.21776825304,2020-03-21,2020.22404371585,2020.22404371585,B-DTA-20200818.combined.MCC.tree,0.5,2020.22393744878,2020.20001770255,2020.22393744878,2020.18255050807,15.1758315,2020.17630423255,2020-03-06,17
B_DTA_MCC_328,2,2020.19046793404,2020-03-11,2020.19398907104,2020.19945355191,B-DTA-20200818.combined.MCC.tree,0.5,2020.19046793404,2020.19046793404,2020.19046793404,2020.19046793404,15.1758315,2020.14900391355,2020-02-25,16
B_DTA_MCC_330,2,2020.20630872687,2020-03-17,2020.21038251366,2020.23770491803,B-DTA-20200818.combined.MCC.tree,0.5,2020.20630872687,2020.20630872687,2020.20630872687,2020.20630872687,15.1758315,2020.16484470638,2020-03-01,17
B_DTA_MCC_333,8,2020.26887032355,2020-04-08,2020.30054644809,2020.3306010929,B-DTA-20200818.combined.MCC.tree,0.5,2020.28845663364,2020.26887032355,2020.28845663364,2020.26887032355,4.33319775,2020.25703098544,2020-04-04,16
B_DTA_MCC_346,6,2020.2555472508,2020-04-04,2020.26775956284,2020.31147540984,B-DTA-20200818.combined.MCC.tree,0.5,2020.26775905927,2020.22542332249,2020.26775905927,2020.18306559301,5.53793483333333,2020.24041628131,2020-03-29,10
B_DTA_MCC_351,3,2020.19597236389,2020-03-13,2020.2131147541,2020.25956284153,B-DTA-20200818.combined.MCC.tree,0.5,2020.19597236389,2020.19597236389,2020.19597236389,2020.19597236389,10.3568831666667,2020.1676748689,2020-03-02,17
B_DTA_MCC_354,2,2020.23500584888,2020-03-27,2020.24863387978,2020.26229508197,B-DTA-20200818.combined.MCC.tree,0.5,2020.24805541224,2020.18835770801,2020.24805541224,2020.18835770801,15.1758315,2020.19354182839,2020-03-12,20
B_DTA_MCC_356,2,2020.22525337283,2020-03-23,2020.24863387978,2020.27595628415,B-DTA-20200818.combined.MCC.tree,0.5,2020.24706827545,2020.18448814787,2020.24726884123,2020.14775127579,15.1758315,2020.18378935234,2020-03-08,24
B_DTA_MCC_36,45,2020.13516955582,2020-02-19,2020.1693989071,2020.39890710383,B-DTA-20200818.combined.MCC.tree,0.5,2020.15471656728,2020.09936900656,2020.16143584207,2020.05815117526,1.36151294444444,2020.1314495751,2020-02-18,14
B_DTA_MCC_39,3,2020.16796386353,2020-03-02,2020.17213114754,2020.25956284153,B-DTA-20200818.combined.MCC.tree,0.5,2020.17205400298,2020.15643860243,2020.17205400298,2020.12492194649,10.3568831666667,2020.13966636854,2020-02-21,12
B_DTA_MCC_41,2,2020.17162635715,2020-03-04,2020.17213114754,2020.17213114754,B-DTA-20200818.combined.MCC.tree,0.5,2020.17196762073,2020.16854390677,2020.17196762073,2020.16854390677,15.1758315,2020.13016233666,2020-02-18,15
B_DTA_MCC_42,2,2020.16543357945,2020-03-02,2020.17486338798,2020.17759562842,B-DTA-20200818.combined.MCC.tree,0.5,2020.17202773032,2020.16249037185,2020.17202773032,2020.16249037185,15.1758315,2020.12396955896,2020-02-15,19
B_DTA_MCC_43,5,2020.16319811068,2020-03-01,2020.17486338798,2020.27322404372,B-DTA-20200818.combined.MCC.tree,0.5,2020.16319811068,2020.16319811068,2020.16319811068,2020.16319811068,6.5017245,2020.14543383609,2020-02-23,11
B_DTA_MCC_46,16,2020.14641994361,2020-02-24,2020.17759562842,2020.26229508197,B-DTA-20200818.combined.MCC.tree,0.5,2020.14641994361,2020.14641994361,2020.14641994361,2020.14641994361,2.526092125,2020.13951805256,2020-02-21,14
B_DTA_MCC_50,314,2020.07680106021,2020-01-29,2020.17213114754,2020.4043715847,B-DTA-20200818.combined.MCC.tree,0.5,2020.09795010997,2020.07342748211,2020.1146646858,2020.07342748211,0.811068315286624,2020.07458502656,2020-01-28,36
B_DTA_MCC_53,42,2020.11455772695,2020-02-12,2020.17213114754,2020.38524590164,B-DTA-20200818.combined.MCC.tree,0.5,2020.1550993304,2020.08083810919,2020.1606502625,2020.04797873119,1.40740769047619,2020.11071235075,2020-02-11,22
B_DTA_MCC_54,4,2020.17142033077,2020-03-04,2020.17759562842,2020.24863387978,B-DTA-20200818.combined.MCC.tree,0.5,2020.1774654608,2020.16041624864,2020.1775568013,2020.14538681619,7.947409,2020.14970609853,2020-02-25,10
B_DTA_MCC_55,6,2020.16850333414,2020-03-03,2020.17759562842,2020.40163934426,B-DTA-20200818.combined.MCC.tree,0.5,2020.1774985028,2020.15216215697,2020.1774985028,2020.10879576571,5.53793483333333,2020.15337236465,2020-02-26,9
